"LV_TRG#1 Time";"LV_TRG#1 ValueY";"LV_ACT#1 Time";"LV_ACT#1 ValueY";"STP_POS#1 Time";"STP_POS#1 ValueY";"CST_SPD#1 Time";"CST_SPD#1 ValueY";"TND_W Time";"TND_W ValueY";"Auto_SPD_SET Time";"Auto_SPD_SET ValueY";"AutoSpeed_Control Time";"AutoSpeed_Control ValueY";"AutoSpeed_Start Time";"AutoSpeed_Start ValueY";"Current Time";"Current ValueY";"Sensor_failing Time";"Sensor_failing ValueY"
2021/4/1 21:58:57;80;2021/4/1 21:58:57;0.132776454091072;2021/4/1 21:58:57;0.174000009894371;2021/4/1 21:58:57;0;;;2021/4/1 21:58:57;0;2021/4/1 21:58:57;0;2021/4/1 21:58:57;0;;;;
2021/4/1 21:58:57;80;2021/4/1 21:58:57;0.136001795530319;2021/4/1 21:58:57;0.174000009894371;2021/4/1 21:58:57;0;;;2021/4/1 21:58:57;0;2021/4/1 21:58:57;0;2021/4/1 21:58:57;0;;;;
2021/4/1 21:58:58;80;2021/4/1 21:58:58;0.135262548923492;2021/4/1 21:58:58;0.174000009894371;2021/4/1 21:58:58;0;;;2021/4/1 21:58:58;0;2021/4/1 21:58:58;0;2021/4/1 21:58:58;0;;;;
2021/4/1 21:58:58;80;2021/4/1 21:58:58;0.133397713303566;2021/4/1 21:58:58;0.174000009894371;2021/4/1 21:58:58;0;;;2021/4/1 21:58:58;0;2021/4/1 21:58:58;0;2021/4/1 21:58:58;0;;;;
2021/4/1 21:58:59;80;2021/4/1 21:58:59;0.135885432362556;2021/4/1 21:58:59;0.174000009894371;2021/4/1 21:58:59;0;;;2021/4/1 21:58:59;0;2021/4/1 21:58:59;0;2021/4/1 21:58:59;0;;;;
2021/4/1 21:58:59;80;2021/4/1 21:58:59;0.134444907307625;2021/4/1 21:58:59;0.174000009894371;2021/4/1 21:58:59;0;;;2021/4/1 21:58:59;0;2021/4/1 21:58:59;0;2021/4/1 21:58:59;0;;;;
2021/4/1 21:59:00;80;2021/4/1 21:59:00;0.134189039468765;2021/4/1 21:59:00;0.174000009894371;2021/4/1 21:59:00;0;;;2021/4/1 21:59:00;0;2021/4/1 21:59:00;0;2021/4/1 21:59:00;0;;;;
2021/4/1 21:59:00;80;2021/4/1 21:59:00;0.129352912306786;2021/4/1 21:59:00;0.174000009894371;2021/4/1 21:59:00;0;;;2021/4/1 21:59:00;0;2021/4/1 21:59:00;0;2021/4/1 21:59:00;0;;;;
2021/4/1 21:59:01;80;2021/4/1 21:59:01;0.130961313843727;2021/4/1 21:59:01;0.174000009894371;2021/4/1 21:59:01;0;;;2021/4/1 21:59:01;0;2021/4/1 21:59:01;0;2021/4/1 21:59:01;0;;;;
2021/4/1 21:59:01;80;2021/4/1 21:59:01;0.129968836903572;2021/4/1 21:59:01;0.174000009894371;2021/4/1 21:59:01;0;;;2021/4/1 21:59:01;0;2021/4/1 21:59:01;0;2021/4/1 21:59:01;0;;;;
2021/4/1 21:59:02;80;2021/4/1 21:59:02;0.130666121840477;2021/4/1 21:59:02;0.174000009894371;2021/4/1 21:59:02;0;;;2021/4/1 21:59:02;0;2021/4/1 21:59:02;0;2021/4/1 21:59:02;0;;;;
2021/4/1 21:59:02;80;2021/4/1 21:59:02;0.127269253134727;2021/4/1 21:59:02;0.174000009894371;2021/4/1 21:59:02;0;;;2021/4/1 21:59:02;0;2021/4/1 21:59:02;0;2021/4/1 21:59:02;0;;;;
2021/4/1 21:59:03;80;2021/4/1 21:59:03;0.13088758289814;2021/4/1 21:59:03;0.174000009894371;2021/4/1 21:59:03;0;;;2021/4/1 21:59:03;0;2021/4/1 21:59:03;0;2021/4/1 21:59:03;0;;;;
2021/4/1 21:59:03;80;2021/4/1 21:59:03;0.134220376610756;2021/4/1 21:59:03;0.174000009894371;2021/4/1 21:59:03;0;;;2021/4/1 21:59:03;0;2021/4/1 21:59:03;0;2021/4/1 21:59:03;0;;;;
2021/4/1 21:59:04;80;2021/4/1 21:59:04;0.133962392807007;2021/4/1 21:59:04;0.174000009894371;2021/4/1 21:59:04;0;;;2021/4/1 21:59:04;0;2021/4/1 21:59:04;0;2021/4/1 21:59:04;0;;;;
2021/4/1 21:59:04;80;2021/4/1 21:59:04;0.128887459635735;2021/4/1 21:59:04;0.173000007867813;2021/4/1 21:59:04;0;;;2021/4/1 21:59:04;0;2021/4/1 21:59:04;0;2021/4/1 21:59:04;0;;;;
2021/4/1 21:59:05;80;2021/4/1 21:59:05;0.130530819296837;2021/4/1 21:59:05;0.174000009894371;2021/4/1 21:59:05;0;;;2021/4/1 21:59:05;0;2021/4/1 21:59:05;0;2021/4/1 21:59:05;0;;;;
2021/4/1 21:59:05;80;2021/4/1 21:59:05;0.130557373166084;2021/4/1 21:59:05;0.173000007867813;2021/4/1 21:59:05;0;;;2021/4/1 21:59:05;0;2021/4/1 21:59:05;0;2021/4/1 21:59:05;0;;;;
2021/4/1 21:59:06;80;2021/4/1 21:59:06;0.12986746430397;2021/4/1 21:59:06;0.173000007867813;2021/4/1 21:59:06;0;;;2021/4/1 21:59:06;0;2021/4/1 21:59:06;0;2021/4/1 21:59:06;0;;;;
2021/4/1 21:59:06;80;2021/4/1 21:59:06;0.136087879538536;2021/4/1 21:59:06;0.173000007867813;2021/4/1 21:59:06;0;;;2021/4/1 21:59:06;0;2021/4/1 21:59:06;0;2021/4/1 21:59:06;0;;;;
2021/4/1 21:59:07;80;2021/4/1 21:59:07;0.14078688621521;2021/4/1 21:59:07;0.173000007867813;2021/4/1 21:59:07;0;;;2021/4/1 21:59:07;0;2021/4/1 21:59:07;0;2021/4/1 21:59:07;0;;;;
2021/4/1 21:59:07;80;2021/4/1 21:59:07;0.130770146846771;2021/4/1 21:59:07;0.173000007867813;2021/4/1 21:59:07;0;;;2021/4/1 21:59:07;0;2021/4/1 21:59:07;0;2021/4/1 21:59:07;0;;;;
2021/4/1 21:59:08;80;2021/4/1 21:59:08;0.130774572491646;2021/4/1 21:59:08;0.173000007867813;2021/4/1 21:59:08;0;;;2021/4/1 21:59:08;0;2021/4/1 21:59:08;0;2021/4/1 21:59:08;0;;;;
2021/4/1 21:59:08;80;2021/4/1 21:59:08;0.12863264977932;2021/4/1 21:59:08;0.173000007867813;2021/4/1 21:59:08;0;;;2021/4/1 21:59:08;0;2021/4/1 21:59:08;0;2021/4/1 21:59:08;0;;;;
2021/4/1 21:59:09;80;2021/4/1 21:59:09;0.129290789365768;2021/4/1 21:59:09;0.173000007867813;2021/4/1 21:59:09;0;;;2021/4/1 21:59:09;0;2021/4/1 21:59:09;0;2021/4/1 21:59:09;0;;;;
2021/4/1 21:59:09;80;2021/4/1 21:59:09;0.131583362817764;2021/4/1 21:59:09;0.173000007867813;2021/4/1 21:59:09;0;;;2021/4/1 21:59:09;0;2021/4/1 21:59:09;0;2021/4/1 21:59:09;0;;;;
2021/4/1 21:59:10;80;2021/4/1 21:59:10;0.127945080399513;2021/4/1 21:59:10;0.173000007867813;2021/4/1 21:59:10;0;;;2021/4/1 21:59:10;0;2021/4/1 21:59:10;0;2021/4/1 21:59:10;0;;;;
2021/4/1 21:59:10;80;2021/4/1 21:59:10;0.131644710898399;2021/4/1 21:59:10;0.173000007867813;2021/4/1 21:59:10;0;;;2021/4/1 21:59:10;0;2021/4/1 21:59:10;0;2021/4/1 21:59:10;0;;;;
2021/4/1 21:59:11;80;2021/4/1 21:59:11;0.128641068935394;2021/4/1 21:59:11;0.173000007867813;2021/4/1 21:59:11;0;;;2021/4/1 21:59:11;0;2021/4/1 21:59:11;0;2021/4/1 21:59:11;0;;;;
2021/4/1 21:59:11;80;2021/4/1 21:59:11;0.131624042987823;2021/4/1 21:59:11;0.173000007867813;2021/4/1 21:59:11;0;;;2021/4/1 21:59:11;0;2021/4/1 21:59:11;0;2021/4/1 21:59:11;0;;;;
2021/4/1 21:59:12;80;2021/4/1 21:59:12;0.136086463928223;2021/4/1 21:59:12;0.173000007867813;2021/4/1 21:59:12;0;;;2021/4/1 21:59:12;0;2021/4/1 21:59:12;0;2021/4/1 21:59:12;0;;;;
2021/4/1 21:59:12;80;2021/4/1 21:59:12;0.132999509572983;2021/4/1 21:59:12;0.173000007867813;2021/4/1 21:59:12;0;;;2021/4/1 21:59:12;0;2021/4/1 21:59:12;0;2021/4/1 21:59:12;0;;;;
2021/4/1 21:59:13;80;2021/4/1 21:59:13;0.127110525965691;2021/4/1 21:59:13;0.173000007867813;2021/4/1 21:59:13;0;;;2021/4/1 21:59:13;0;2021/4/1 21:59:13;0;2021/4/1 21:59:13;0;;;;
2021/4/1 21:59:13;80;2021/4/1 21:59:13;0.128342896699905;2021/4/1 21:59:13;0.173000007867813;2021/4/1 21:59:13;0;;;2021/4/1 21:59:13;0;2021/4/1 21:59:13;0;2021/4/1 21:59:13;0;;;;
2021/4/1 21:59:14;80;2021/4/1 21:59:14;0.129167899489403;2021/4/1 21:59:14;0.173000007867813;2021/4/1 21:59:14;0;;;2021/4/1 21:59:14;0;2021/4/1 21:59:14;0;2021/4/1 21:59:14;0;;;;
2021/4/1 21:59:14;80;2021/4/1 21:59:14;0.133659154176712;2021/4/1 21:59:14;0.173000007867813;2021/4/1 21:59:14;0;;;2021/4/1 21:59:14;0;2021/4/1 21:59:14;0;2021/4/1 21:59:14;0;;;;
2021/4/1 21:59:15;80;2021/4/1 21:59:15;0.132252484560013;2021/4/1 21:59:15;0.173000007867813;2021/4/1 21:59:15;0;;;2021/4/1 21:59:15;0;2021/4/1 21:59:15;0;2021/4/1 21:59:15;0;;;;
2021/4/1 21:59:15;80;2021/4/1 21:59:15;0.135526746511459;2021/4/1 21:59:15;0.173000007867813;2021/4/1 21:59:15;0;;;2021/4/1 21:59:15;0;2021/4/1 21:59:15;0;2021/4/1 21:59:15;0;;;;
2021/4/1 21:59:16;80;2021/4/1 21:59:16;0.127875372767448;2021/4/1 21:59:16;0.173000007867813;2021/4/1 21:59:16;0;;;2021/4/1 21:59:16;0;2021/4/1 21:59:16;0;2021/4/1 21:59:16;0;;;;
2021/4/1 21:59:16;80;2021/4/1 21:59:16;0.129033640027046;2021/4/1 21:59:16;0.173000007867813;2021/4/1 21:59:16;0;;;2021/4/1 21:59:16;0;2021/4/1 21:59:16;0;2021/4/1 21:59:16;0;;;;
2021/4/1 21:59:17;80;2021/4/1 21:59:17;0.133484899997711;2021/4/1 21:59:17;0.173000007867813;2021/4/1 21:59:17;0;;;2021/4/1 21:59:17;0;2021/4/1 21:59:17;0;2021/4/1 21:59:17;0;;;;
2021/4/1 21:59:17;80;2021/4/1 21:59:17;0.12726691365242;2021/4/1 21:59:17;0.173000007867813;2021/4/1 21:59:17;0;;;2021/4/1 21:59:17;0;2021/4/1 21:59:17;0;2021/4/1 21:59:17;0;;;;
2021/4/1 21:59:18;80;2021/4/1 21:59:18;0.128899961709976;2021/4/1 21:59:18;0.173000007867813;2021/4/1 21:59:18;0;;;2021/4/1 21:59:18;0;2021/4/1 21:59:18;0;2021/4/1 21:59:18;0;;;;
2021/4/1 21:59:18;80;2021/4/1 21:59:18;0.132073566317558;2021/4/1 21:59:18;0.173000007867813;2021/4/1 21:59:18;0;;;2021/4/1 21:59:18;0;2021/4/1 21:59:18;0;2021/4/1 21:59:18;0;;;;
2021/4/1 21:59:19;80;2021/4/1 21:59:19;0.13103275001049;2021/4/1 21:59:19;0.173000007867813;2021/4/1 21:59:19;0;;;2021/4/1 21:59:19;0;2021/4/1 21:59:19;0;2021/4/1 21:59:19;0;;;;
2021/4/1 21:59:19;80;2021/4/1 21:59:19;0.134362667798996;2021/4/1 21:59:19;0.173000007867813;2021/4/1 21:59:19;0;;;2021/4/1 21:59:19;0;2021/4/1 21:59:19;0;2021/4/1 21:59:19;0;;;;
2021/4/1 21:59:20;80;2021/4/1 21:59:20;0.133598670363426;2021/4/1 21:59:20;0.173000007867813;2021/4/1 21:59:20;0;;;2021/4/1 21:59:20;0;2021/4/1 21:59:20;0;2021/4/1 21:59:20;0;;;;
2021/4/1 21:59:20;80;2021/4/1 21:59:20;0.131466418504715;2021/4/1 21:59:20;0.173000007867813;2021/4/1 21:59:20;0;;;2021/4/1 21:59:20;0;2021/4/1 21:59:20;0;2021/4/1 21:59:20;0;;;;
2021/4/1 21:59:21;80;2021/4/1 21:59:21;0.130088120698929;2021/4/1 21:59:21;0.173000007867813;2021/4/1 21:59:21;0;;;2021/4/1 21:59:21;0;2021/4/1 21:59:21;0;2021/4/1 21:59:21;0;;;;
2021/4/1 21:59:21;80;2021/4/1 21:59:21;0.130451187491417;2021/4/1 21:59:21;0.173000007867813;2021/4/1 21:59:21;0;;;2021/4/1 21:59:21;0;2021/4/1 21:59:21;0;2021/4/1 21:59:21;0;;;;
2021/4/1 21:59:22;80;2021/4/1 21:59:22;0.133342996239662;2021/4/1 21:59:22;0.173000007867813;2021/4/1 21:59:22;0;;;2021/4/1 21:59:22;0;2021/4/1 21:59:22;0;2021/4/1 21:59:22;0;;;;
2021/4/1 21:59:22;80;2021/4/1 21:59:22;0.130170568823814;2021/4/1 21:59:22;0.173000007867813;2021/4/1 21:59:22;0;;;2021/4/1 21:59:22;0;2021/4/1 21:59:22;0;2021/4/1 21:59:22;0;;;;
2021/4/1 21:59:23;80;2021/4/1 21:59:23;0.131320849061012;2021/4/1 21:59:23;0.174000009894371;2021/4/1 21:59:23;0;;;2021/4/1 21:59:23;0;2021/4/1 21:59:23;0;2021/4/1 21:59:23;0;;;;
2021/4/1 21:59:23;80;2021/4/1 21:59:23;0.128061667084694;2021/4/1 21:59:23;4.40000034868717E-02;2021/4/1 21:59:23;0;;;2021/4/1 21:59:23;0;2021/4/1 21:59:23;0;2021/4/1 21:59:23;0;;;;
2021/4/1 21:59:24;80;2021/4/1 21:59:24;0.12975999712944;2021/4/1 21:59:24;4.10000011324883E-02;2021/4/1 21:59:24;0;;;2021/4/1 21:59:24;0;2021/4/1 21:59:24;0;2021/4/1 21:59:24;0;;;;
2021/4/1 21:59:24;80;2021/4/1 21:59:24;0.134878188371658;2021/4/1 21:59:24;4.30000014603138E-02;2021/4/1 21:59:24;0;;;2021/4/1 21:59:24;0;2021/4/1 21:59:24;0;2021/4/1 21:59:24;0;;;;
2021/4/1 21:59:25;80;2021/4/1 21:59:25;0.130770027637482;2021/4/1 21:59:25;4.40000034868717E-02;2021/4/1 21:59:25;0;;;2021/4/1 21:59:25;0;2021/4/1 21:59:25;0;2021/4/1 21:59:25;0;;;;
2021/4/1 21:59:25;80;2021/4/1 21:59:25;0.1315558552742;2021/4/1 21:59:25;4.40000034868717E-02;2021/4/1 21:59:25;0;;;2021/4/1 21:59:25;0;2021/4/1 21:59:25;0;2021/4/1 21:59:25;0;;;;
2021/4/1 21:59:26;80;2021/4/1 21:59:26;0.132639229297638;2021/4/1 21:59:26;4.30000014603138E-02;2021/4/1 21:59:26;0;;;2021/4/1 21:59:26;0;2021/4/1 21:59:26;0;2021/4/1 21:59:26;0;;;;
2021/4/1 21:59:26;80;2021/4/1 21:59:26;0.133143320679665;2021/4/1 21:59:26;4.30000014603138E-02;2021/4/1 21:59:26;0;;;2021/4/1 21:59:26;0;2021/4/1 21:59:26;0;2021/4/1 21:59:26;0;;;;
2021/4/1 21:59:27;80;2021/4/1 21:59:27;0.132137104868889;2021/4/1 21:59:27;4.30000014603138E-02;2021/4/1 21:59:27;0;;;2021/4/1 21:59:27;0;2021/4/1 21:59:27;0;2021/4/1 21:59:27;0;;;;
2021/4/1 21:59:27;80;2021/4/1 21:59:27;0.133544996380806;2021/4/1 21:59:27;-5.70000037550926E-02;2021/4/1 21:59:27;0;;;2021/4/1 21:59:27;0;2021/4/1 21:59:27;0;2021/4/1 21:59:27;0;;;;
2021/4/1 21:59:28;80;2021/4/1 21:59:28;0.129298821091652;2021/4/1 21:59:28;-2.12700009346008;2021/4/1 21:59:28;0;;;2021/4/1 21:59:28;0;2021/4/1 21:59:28;0;2021/4/1 21:59:28;0;;;;
2021/4/1 21:59:28;80;2021/4/1 21:59:28;0.127628564834595;2021/4/1 21:59:28;-1.00100004673004;2021/4/1 21:59:28;0;;;2021/4/1 21:59:28;0;2021/4/1 21:59:28;0;2021/4/1 21:59:28;0;;;;
2021/4/1 21:59:29;80;2021/4/1 21:59:29;0.133345633745193;2021/4/1 21:59:29;-0.811000049114227;2021/4/1 21:59:29;0;;;2021/4/1 21:59:29;0;2021/4/1 21:59:29;0;2021/4/1 21:59:29;0;;;;
2021/4/1 21:59:29;80;2021/4/1 21:59:29;0.128774851560593;2021/4/1 21:59:29;-0.784000039100647;2021/4/1 21:59:29;0;;;2021/4/1 21:59:29;0;2021/4/1 21:59:29;0;2021/4/1 21:59:29;0;;;;
2021/4/1 21:59:30;80;2021/4/1 21:59:30;0.129819944500923;2021/4/1 21:59:30;-0.77400004863739;2021/4/1 21:59:30;0;;;2021/4/1 21:59:30;0;2021/4/1 21:59:30;0;2021/4/1 21:59:30;0;;;;
2021/4/1 21:59:30;80;2021/4/1 21:59:30;0.132049679756165;2021/4/1 21:59:30;-0.767000019550323;2021/4/1 21:59:30;0;;;2021/4/1 21:59:30;0;2021/4/1 21:59:30;0;2021/4/1 21:59:30;0;;;;
2021/4/1 21:59:31;80;2021/4/1 21:59:31;0.131720781326294;2021/4/1 21:59:31;-0.761000037193298;2021/4/1 21:59:31;0;;;2021/4/1 21:59:31;0;2021/4/1 21:59:31;0;2021/4/1 21:59:31;0;;;;
2021/4/1 21:59:31;80;2021/4/1 21:59:31;0.134473040699959;2021/4/1 21:59:31;-0.758000016212463;2021/4/1 21:59:31;0;;;2021/4/1 21:59:31;0;2021/4/1 21:59:31;0;2021/4/1 21:59:31;0;;;;
2021/4/1 21:59:32;80;2021/4/1 21:59:32;0.134098127484322;2021/4/1 21:59:32;-0.757000029087067;2021/4/1 21:59:32;0;;;2021/4/1 21:59:32;0;2021/4/1 21:59:32;0;2021/4/1 21:59:32;0;;;;
2021/4/1 21:59:32;80;2021/4/1 21:59:32;0.131888687610626;2021/4/1 21:59:32;-0.75600004196167;2021/4/1 21:59:32;0;;;2021/4/1 21:59:32;0;2021/4/1 21:59:32;0;2021/4/1 21:59:32;0;;;;
2021/4/1 21:59:33;80;2021/4/1 21:59:33;0.135779842734337;2021/4/1 21:59:33;-0.754000008106232;2021/4/1 21:59:33;0;;;2021/4/1 21:59:33;0;2021/4/1 21:59:33;0;2021/4/1 21:59:33;0;;;;
2021/4/1 21:59:33;80;2021/4/1 21:59:33;0.134393736720085;2021/4/1 21:59:33;-0.753000020980835;2021/4/1 21:59:33;0;;;2021/4/1 21:59:33;0;2021/4/1 21:59:33;0;2021/4/1 21:59:33;0;;;;
2021/4/1 21:59:34;80;2021/4/1 21:59:34;0.130852118134499;2021/4/1 21:59:34;-0.752000033855438;2021/4/1 21:59:34;0;;;2021/4/1 21:59:34;0;2021/4/1 21:59:34;0;2021/4/1 21:59:34;0;;;;
2021/4/1 21:59:34;80;2021/4/1 21:59:34;0.131896734237671;2021/4/1 21:59:34;-0.751000046730042;2021/4/1 21:59:34;0;;;2021/4/1 21:59:34;0;2021/4/1 21:59:34;0;2021/4/1 21:59:34;0;;;;
2021/4/1 21:59:35;80;2021/4/1 21:59:35;0.12859183549881;2021/4/1 21:59:35;-0.750000059604645;2021/4/1 21:59:35;0;;;2021/4/1 21:59:35;0;2021/4/1 21:59:35;0;2021/4/1 21:59:35;0;;;;
2021/4/1 21:59:35;80;2021/4/1 21:59:35;0.13177002966404;2021/4/1 21:59:35;-0.74700003862381;2021/4/1 21:59:35;0;;;2021/4/1 21:59:35;0;2021/4/1 21:59:35;0;2021/4/1 21:59:35;0;;;;
2021/4/1 21:59:36;80;2021/4/1 21:59:36;0.133421003818512;2021/4/1 21:59:36;-0.741000056266785;2021/4/1 21:59:36;0;;;2021/4/1 21:59:36;0;2021/4/1 21:59:36;0;2021/4/1 21:59:36;0;;;;
2021/4/1 21:59:36;80;2021/4/1 21:59:36;0.130211189389229;2021/4/1 21:59:36;-0.73800003528595;2021/4/1 21:59:36;0;;;2021/4/1 21:59:36;0;2021/4/1 21:59:36;0;2021/4/1 21:59:36;0;;;;
2021/4/1 21:59:37;80;2021/4/1 21:59:37;0.130416795611382;2021/4/1 21:59:37;-0.735000014305115;2021/4/1 21:59:37;0;;;2021/4/1 21:59:37;0;2021/4/1 21:59:37;0;2021/4/1 21:59:37;0;;;;
2021/4/1 21:59:37;80;2021/4/1 21:59:37;0.133494108915329;2021/4/1 21:59:37;-0.732000052928925;2021/4/1 21:59:37;0;;;2021/4/1 21:59:37;0;2021/4/1 21:59:37;0;2021/4/1 21:59:37;0;;;;
2021/4/1 21:59:38;80;2021/4/1 21:59:38;0.133290618658066;2021/4/1 21:59:38;-0.731000006198883;2021/4/1 21:59:38;0;;;2021/4/1 21:59:38;0;2021/4/1 21:59:38;0;2021/4/1 21:59:38;0;;;;
2021/4/1 21:59:38;80;2021/4/1 21:59:38;0.128710493445396;2021/4/1 21:59:38;-0.730000019073486;2021/4/1 21:59:38;0;;;2021/4/1 21:59:38;0;2021/4/1 21:59:38;0;2021/4/1 21:59:38;0;;;;
2021/4/1 21:59:39;80;2021/4/1 21:59:39;0.129175886511803;2021/4/1 21:59:39;-0.730000019073486;2021/4/1 21:59:39;0;;;2021/4/1 21:59:39;0;2021/4/1 21:59:39;0;2021/4/1 21:59:39;0;;;;
2021/4/1 21:59:39;80;2021/4/1 21:59:39;0.129475399851799;2021/4/1 21:59:39;-0.728000044822693;2021/4/1 21:59:39;0;;;2021/4/1 21:59:39;0;2021/4/1 21:59:39;0;2021/4/1 21:59:39;0;;;;
2021/4/1 21:59:40;80;2021/4/1 21:59:40;0.129895940423012;2021/4/1 21:59:40;-0.726000010967255;2021/4/1 21:59:40;0;;;2021/4/1 21:59:40;0;2021/4/1 21:59:40;0;2021/4/1 21:59:40;0;;;;
2021/4/1 21:59:40;80;2021/4/1 21:59:40;0.129065871238708;2021/4/1 21:59:40;-0.722000062465668;2021/4/1 21:59:40;0;;;2021/4/1 21:59:40;0;2021/4/1 21:59:40;0;2021/4/1 21:59:40;0;;;;
2021/4/1 21:59:41;80;2021/4/1 21:59:41;0.129023656249046;2021/4/1 21:59:41;-0.721000015735626;2021/4/1 21:59:41;0;;;2021/4/1 21:59:41;0;2021/4/1 21:59:41;0;2021/4/1 21:59:41;0;;;;
