"LV_TRG#2 Time";"LV_TRG#2 ValueY";"LV_ACT#2 Time";"LV_ACT#2 ValueY";"STP_POS#2 Time";"STP_POS#2 ValueY";"Tnd_w2 Time";"Tnd_w2 ValueY";"CST_SPD#2 Time";"CST_SPD#2 ValueY";"Auto_SPD_SET2 Time";"Auto_SPD_SET2 ValueY";"CURRENT2 Time";"CURRENT2 ValueY";"sensor_fail Time";"sensor_fail ValueY"
2021/4/10 22:53:29;80;2021/4/10 22:53:29;0.149219304323196;2021/4/10 22:53:29;0;2021/4/10 22:53:29;10.5794296264648;2021/4/10 22:53:29;0;;;2021/4/10 22:53:29;0;;
2021/4/10 22:53:30;80;2021/4/10 22:53:30;0.160358816385269;2021/4/10 22:53:30;0;2021/4/10 22:53:30;10.6716613769531;2021/4/10 22:53:30;0;;;2021/4/10 22:53:30;0;;
2021/4/10 22:53:30;80;2021/4/10 22:53:30;0.14250336587429;2021/4/10 22:53:30;0;2021/4/10 22:53:30;10.7747421264648;2021/4/10 22:53:30;0;;;2021/4/10 22:53:30;0;;
2021/4/10 22:53:31;80;2021/4/10 22:53:31;0.140971794724464;2021/4/10 22:53:31;0;2021/4/10 22:53:31;10.8235702514648;2021/4/10 22:53:31;0;;;2021/4/10 22:53:31;0;;
2021/4/10 22:53:31;80;2021/4/10 22:53:31;0.176358193159103;2021/4/10 22:53:31;0;2021/4/10 22:53:31;10.8723983764648;2021/4/10 22:53:31;0;;;2021/4/10 22:53:31;0;;
2021/4/10 22:53:32;80;2021/4/10 22:53:32;0.189092770218849;2021/4/10 22:53:32;0;2021/4/10 22:53:32;10.9809074401855;2021/4/10 22:53:32;0;;;2021/4/10 22:53:32;0;;
2021/4/10 22:53:32;80;2021/4/10 22:53:32;0.152260407805443;2021/4/10 22:53:32;0;2021/4/10 22:53:32;11.0297317504883;2021/4/10 22:53:32;0;;;2021/4/10 22:53:32;0;;
2021/4/10 22:53:33;80;2021/4/10 22:53:33;0.130134403705597;2021/4/10 22:53:33;0;2021/4/10 22:53:33;11.1490898132324;2021/4/10 22:53:33;0;;;2021/4/10 22:53:33;0;;
2021/4/10 22:53:33;80;2021/4/10 22:53:33;0.155613169074059;2021/4/10 22:53:33;0;2021/4/10 22:53:33;11.3064231872559;2021/4/10 22:53:33;0;;;2021/4/10 22:53:33;0;;
2021/4/10 22:53:34;80;2021/4/10 22:53:34;0.165386036038399;2021/4/10 22:53:34;0;2021/4/10 22:53:34;11.3715324401855;2021/4/10 22:53:34;0;;;2021/4/10 22:53:34;0;;
2021/4/10 22:53:34;80;2021/4/10 22:53:34;0.172753170132637;2021/4/10 22:53:34;0;2021/4/10 22:53:34;11.4746131896973;2021/4/10 22:53:34;0;;;2021/4/10 22:53:34;0;;
2021/4/10 22:53:35;80;2021/4/10 22:53:35;0.169329419732094;2021/4/10 22:53:35;0;2021/4/10 22:53:35;11.572265625;2021/4/10 22:53:35;0;;;2021/4/10 22:53:35;0;;
2021/4/10 22:53:35;80;2021/4/10 22:53:35;0.158322036266327;2021/4/10 22:53:35;0;2021/4/10 22:53:35;11.675350189209;2021/4/10 22:53:35;0;;;2021/4/10 22:53:35;0;;
2021/4/10 22:53:36;80;2021/4/10 22:53:36;0.152061030268669;2021/4/10 22:53:36;0;2021/4/10 22:53:36;11.773006439209;2021/4/10 22:53:36;0;;;2021/4/10 22:53:36;0;;
2021/4/10 22:53:36;80;2021/4/10 22:53:36;0.1350337266922;2021/4/10 22:53:36;0;2021/4/10 22:53:36;11.870662689209;2021/4/10 22:53:36;0;;;2021/4/10 22:53:36;0;;
2021/4/10 22:53:37;80;2021/4/10 22:53:37;0.1447444409132;2021/4/10 22:53:37;0;2021/4/10 22:53:37;11.9737434387207;2021/4/10 22:53:37;0;;;2021/4/10 22:53:37;0;;
2021/4/10 22:53:37;80;2021/4/10 22:53:37;0.143510863184929;2021/4/10 22:53:37;0;2021/4/10 22:53:37;12.0713996887207;2021/4/10 22:53:37;0;;;2021/4/10 22:53:37;0;;
2021/4/10 22:53:38;80;2021/4/10 22:53:38;0.150761857628822;2021/4/10 22:53:38;0;2021/4/10 22:53:38;12.1744804382324;2021/4/10 22:53:38;0;;;2021/4/10 22:53:38;0;;
2021/4/10 22:53:38;80;2021/4/10 22:53:38;0.141157045960426;2021/4/10 22:53:38;0;2021/4/10 22:53:38;12.2721366882324;2021/4/10 22:53:38;0;;;2021/4/10 22:53:38;0;;
2021/4/10 22:53:39;80;2021/4/10 22:53:39;0.145001485943794;2021/4/10 22:53:39;0;2021/4/10 22:53:39;12.4728775024414;2021/4/10 22:53:39;0;;;2021/4/10 22:53:39;0;;
2021/4/10 22:53:39;80;2021/4/10 22:53:39;0.150998264551163;2021/4/10 22:53:39;0;2021/4/10 22:53:39;12.5705299377441;2021/4/10 22:53:39;0;;;2021/4/10 22:53:39;0;;
2021/4/10 22:53:40;80;2021/4/10 22:53:40;0.143130004405975;2021/4/10 22:53:40;0;2021/4/10 22:53:40;12.6736145019531;2021/4/10 22:53:40;0;;;2021/4/10 22:53:40;0;;
2021/4/10 22:53:40;80;2021/4/10 22:53:40;0.166802302002907;2021/4/10 22:53:40;0;2021/4/10 22:53:40;12.7658462524414;2021/4/10 22:53:40;0;;;2021/4/10 22:53:40;0;;
2021/4/10 22:53:41;80;2021/4/10 22:53:41;0.138958752155304;2021/4/10 22:53:41;0;2021/4/10 22:53:41;12.8634986877441;2021/4/10 22:53:41;0;;;2021/4/10 22:53:41;0;;
2021/4/10 22:53:41;80;2021/4/10 22:53:41;0.140917524695396;2021/4/10 22:53:41;0;2021/4/10 22:53:41;12.9665832519531;2021/4/10 22:53:41;0;;;2021/4/10 22:53:41;0;;
2021/4/10 22:53:42;80;2021/4/10 22:53:42;0.142615377902985;2021/4/10 22:53:42;0;2021/4/10 22:53:42;13.0642356872559;2021/4/10 22:53:42;0;;;2021/4/10 22:53:42;0;;
2021/4/10 22:53:42;80;2021/4/10 22:53:42;0.151711717247963;2021/4/10 22:53:42;0;2021/4/10 22:53:42;13.2161483764648;2021/4/10 22:53:42;0;;;2021/4/10 22:53:42;0;;
2021/4/10 22:53:43;80;2021/4/10 22:53:43;0.143601551651955;2021/4/10 22:53:43;0;2021/4/10 22:53:43;13.2758293151855;2021/4/10 22:53:43;0;;;2021/4/10 22:53:43;0;;
2021/4/10 22:53:43;80;2021/4/10 22:53:43;0.144504994153976;2021/4/10 22:53:43;0;2021/4/10 22:53:43;13.4168853759766;2021/4/10 22:53:43;0;;;2021/4/10 22:53:43;0;;
2021/4/10 22:53:44;80;2021/4/10 22:53:44;0.140544325113297;2021/4/10 22:53:44;0;2021/4/10 22:53:44;13.5145454406738;2021/4/10 22:53:44;0;;;2021/4/10 22:53:44;0;;
2021/4/10 22:53:44;80;2021/4/10 22:53:44;0.156852826476097;2021/4/10 22:53:44;0;2021/4/10 22:53:44;13.6664505004883;2021/4/10 22:53:44;0;;;2021/4/10 22:53:44;0;;
2021/4/10 22:53:45;80;2021/4/10 22:53:45;0.16231070458889;2021/4/10 22:53:45;0;2021/4/10 22:53:45;13.7641105651855;2021/4/10 22:53:45;0;;;2021/4/10 22:53:45;0;;
2021/4/10 22:53:45;80;2021/4/10 22:53:45;0.169619217514992;2021/4/10 22:53:45;0;2021/4/10 22:53:45;13.916015625;2021/4/10 22:53:45;0;;;2021/4/10 22:53:45;0;;
2021/4/10 22:53:46;80;2021/4/10 22:53:46;0.164855018258095;2021/4/10 22:53:46;0;2021/4/10 22:53:46;14.0136756896973;2021/4/10 22:53:46;0;;;2021/4/10 22:53:46;0;;
2021/4/10 22:53:46;80;2021/4/10 22:53:46;0.148498252034187;2021/4/10 22:53:46;0;2021/4/10 22:53:46;14.116756439209;2021/4/10 22:53:46;0;;;2021/4/10 22:53:46;0;;
2021/4/10 22:53:47;80;2021/4/10 22:53:47;0.139411374926567;2021/4/10 22:53:47;0;2021/4/10 22:53:47;14.214412689209;2021/4/10 22:53:47;0;;;2021/4/10 22:53:47;0;;
2021/4/10 22:53:47;80;2021/4/10 22:53:47;0.112305238842964;2021/4/10 22:53:47;0;2021/4/10 22:53:47;14.3663215637207;2021/4/10 22:53:47;0;;;2021/4/10 22:53:47;0;;
2021/4/10 22:53:48;80;2021/4/10 22:53:48;0.130058720707893;2021/4/10 22:53:48;0;2021/4/10 22:53:48;14.4639778137207;2021/4/10 22:53:48;0;;;2021/4/10 22:53:48;0;;
2021/4/10 22:53:48;80;2021/4/10 22:53:48;0.144197687506676;2021/4/10 22:53:48;0;2021/4/10 22:53:48;14.5670623779297;2021/4/10 22:53:48;0;;;2021/4/10 22:53:48;0;;
2021/4/10 22:53:49;80;2021/4/10 22:53:49;0.159967750310898;2021/4/10 22:53:49;0;2021/4/10 22:53:49;14.6864204406738;2021/4/10 22:53:49;0;;;2021/4/10 22:53:49;0;;
2021/4/10 22:53:49;80;2021/4/10 22:53:49;0.16094559431076;2021/4/10 22:53:49;0;2021/4/10 22:53:49;14.8166275024414;2021/4/10 22:53:49;0;;;2021/4/10 22:53:49;0;;
2021/4/10 22:53:50;80;2021/4/10 22:53:50;0.159314885735512;2021/4/10 22:53:50;0;2021/4/10 22:53:50;14.9685325622559;2021/4/10 22:53:50;0;;;2021/4/10 22:53:50;0;;
2021/4/10 22:53:50;80;2021/4/10 22:53:50;0.126054733991623;2021/4/10 22:53:50;0;2021/4/10 22:53:50;15.0661926269531;2021/4/10 22:53:50;0;;;2021/4/10 22:53:50;0;;
2021/4/10 22:53:51;80;2021/4/10 22:53:51;0.113150857388973;2021/4/10 22:53:51;0;2021/4/10 22:53:51;15.2072486877441;2021/4/10 22:53:51;0;;;2021/4/10 22:53:51;0;;
2021/4/10 22:53:51;80;2021/4/10 22:53:51;0.140350759029388;2021/4/10 22:53:51;0;2021/4/10 22:53:51;15.3591613769531;2021/4/10 22:53:51;0;;;2021/4/10 22:53:51;0;;
2021/4/10 22:53:52;80;2021/4/10 22:53:52;0.159384742379189;2021/4/10 22:53:52;0;2021/4/10 22:53:52;15.4568176269531;2021/4/10 22:53:52;0;;;2021/4/10 22:53:52;0;;
2021/4/10 22:53:52;80;2021/4/10 22:53:52;0.14243595302105;2021/4/10 22:53:52;-2.17000007629395;2021/4/10 22:53:52;15.5924530029297;2021/4/10 22:53:52;0;;;2021/4/10 22:53:52;0;;
2021/4/10 22:53:53;80;2021/4/10 22:53:53;0.187385052442551;2021/4/10 22:53:53;-2.15900015830994;2021/4/10 22:53:53;15.7118110656738;2021/4/10 22:53:53;0;;;2021/4/10 22:53:53;0;;
2021/4/10 22:53:53;80;2021/4/10 22:53:53;0.148752108216286;2021/4/10 22:53:53;-1.81100010871887;2021/4/10 22:53:53;15.8094635009766;2021/4/10 22:53:53;0;;;2021/4/10 22:53:53;0;;
2021/4/10 22:53:54;80;2021/4/10 22:53:54;0.138287752866745;2021/4/10 22:53:54;-1.61800003051758;2021/4/10 22:53:54;15.9071197509766;2021/4/10 22:53:54;0;;;2021/4/10 22:53:54;0;;
2021/4/10 22:53:54;80;2021/4/10 22:53:54;0.136480927467346;2021/4/10 22:53:54;-1.52700006961823;2021/4/10 22:53:54;16.0590324401855;2021/4/10 22:53:54;0;;;2021/4/10 22:53:54;0;;
2021/4/10 22:53:55;80;2021/4/10 22:53:55;0.158462882041931;2021/4/10 22:53:55;-1.33300006389618;2021/4/10 22:53:55;16.1566848754883;2021/4/10 22:53:55;0;;;2021/4/10 22:53:55;0;;
2021/4/10 22:53:55;80;2021/4/10 22:53:55;0.140139862895012;2021/4/10 22:53:55;-2.5990002155304;2021/4/10 22:53:55;16.259765625;2021/4/10 22:53:55;0;;;2021/4/10 22:53:55;0;;
2021/4/10 22:53:56;80;2021/4/10 22:53:56;0.179371073842049;2021/4/10 22:53:56;-2.29400014877319;2021/4/10 22:53:56;16.460506439209;2021/4/10 22:53:56;0;;;2021/4/10 22:53:56;0;;
2021/4/10 22:53:56;80;2021/4/10 22:53:56;0.151992470026016;2021/4/10 22:53:56;-2.23800015449524;2021/4/10 22:53:56;16.558162689209;2021/4/10 22:53:56;0;;;2021/4/10 22:53:56;0;;
2021/4/10 22:53:57;80;2021/4/10 22:53:57;0.14961476624012;2021/4/10 22:53:57;-2.21399998664856;2021/4/10 22:53:57;16.6612434387207;2021/4/10 22:53:57;0;;;2021/4/10 22:53:57;0;;
2021/4/10 22:53:57;80;2021/4/10 22:53:57;0.143653273582458;2021/4/10 22:53:57;-1.45800006389618;2021/4/10 22:53:57;16.8077278137207;2021/4/10 22:53:57;0;;;2021/4/10 22:53:57;0;;
2021/4/10 22:53:58;80;2021/4/10 22:53:58;0.152390167117119;2021/4/10 22:53:58;-1.33900010585785;2021/4/10 22:53:58;16.9108123779297;2021/4/10 22:53:58;0;;;2021/4/10 22:53:58;0;;
2021/4/10 22:53:58;80;2021/4/10 22:53:58;0.145307436585426;2021/4/10 22:53:58;-1.29000008106232;2021/4/10 22:53:58;17.0084686279297;2021/4/10 22:53:58;0;;;2021/4/10 22:53:58;0;;
2021/4/10 22:53:59;80;2021/4/10 22:53:59;0.148648232221603;2021/4/10 22:53:59;-1.27100002765656;2021/4/10 22:53:59;17.1115493774414;2021/4/10 22:53:59;0;;;2021/4/10 22:53:59;0;;
2021/4/10 22:53:59;80;2021/4/10 22:53:59;0.139418065547943;2021/4/10 22:53:59;-1.26000010967255;2021/4/10 22:53:59;17.2092056274414;2021/4/10 22:53:59;0;;;2021/4/10 22:53:59;0;;
2021/4/10 22:54:00;80;2021/4/10 22:54:00;0.137143075466156;2021/4/10 22:54:00;-1.25300002098083;2021/4/10 22:54:00;17.3068618774414;2021/4/10 22:54:00;0;;;2021/4/10 22:54:00;0;;
2021/4/10 22:54:00;80;2021/4/10 22:54:00;0.140461906790733;2021/4/10 22:54:00;-1.24700009822845;2021/4/10 22:54:00;17.4099426269531;2021/4/10 22:54:00;0;;;2021/4/10 22:54:00;0;;
2021/4/10 22:54:01;80;2021/4/10 22:54:01;0.156193196773529;2021/4/10 22:54:01;-1.24000000953674;2021/4/10 22:54:01;17.5618515014648;2021/4/10 22:54:01;0;;;2021/4/10 22:54:01;0;;
2021/4/10 22:54:01;80;2021/4/10 22:54:01;0.166241928935051;2021/4/10 22:54:01;-1.23400008678436;2021/4/10 22:54:01;17.7083358764648;2021/4/10 22:54:01;0;;;2021/4/10 22:54:01;0;;
2021/4/10 22:54:02;80;2021/4/10 22:54:02;0.157594352960587;2021/4/10 22:54:02;-1.23100006580353;2021/4/10 22:54:02;17.8114166259766;2021/4/10 22:54:02;0;;;2021/4/10 22:54:02;0;;
2021/4/10 22:54:02;80;2021/4/10 22:54:02;0.166375026106834;2021/4/10 22:54:02;-1.22800004482269;2021/4/10 22:54:02;17.9090728759766;2021/4/10 22:54:02;0;;;2021/4/10 22:54:02;0;;
2021/4/10 22:54:03;80;2021/4/10 22:54:03;0.151437014341354;2021/4/10 22:54:03;-1.22500002384186;2021/4/10 22:54:03;18.0447082519531;2021/4/10 22:54:03;0;;;2021/4/10 22:54:03;0;;
2021/4/10 22:54:03;80;2021/4/10 22:54:03;0.125194102525711;2021/4/10 22:54:03;-1.22300004959106;2021/4/10 22:54:03;18.1586380004883;2021/4/10 22:54:03;0;;;2021/4/10 22:54:03;0;;
2021/4/10 22:54:04;80;2021/4/10 22:54:04;0.100173190236092;2021/4/10 22:54:04;-1.22200000286102;2021/4/10 22:54:04;18.2617263793945;2021/4/10 22:54:04;0;;;2021/4/10 22:54:04;0;;
2021/4/10 22:54:04;80;2021/4/10 22:54:04;0.120905116200447;2021/4/10 22:54:04;-1.22100007534027;2021/4/10 22:54:04;18.359375;2021/4/10 22:54:04;0;;;2021/4/10 22:54:04;0;;
2021/4/10 22:54:05;80;2021/4/10 22:54:05;0.146286681294441;2021/4/10 22:54:05;-1.09100008010864;2021/4/10 22:54:05;18.4516067504883;2021/4/10 22:54:05;0;;;2021/4/10 22:54:05;0;;
2021/4/10 22:54:05;80;2021/4/10 22:54:05;0.113391809165478;2021/4/10 22:54:05;-1.47000002861023;2021/4/10 22:54:05;18.5763931274414;2021/4/10 22:54:05;0;;;2021/4/10 22:54:05;0;;
2021/4/10 22:54:06;80;2021/4/10 22:54:06;0.11689055711031;2021/4/10 22:54:06;-1.70100009441376;2021/4/10 22:54:06;18.65234375;2021/4/10 22:54:06;0;;;2021/4/10 22:54:06;0;;
2021/4/10 22:54:06;80;2021/4/10 22:54:06;0.134481087327003;2021/4/10 22:54:06;-1.70300006866455;2021/4/10 22:54:06;18.8042602539063;2021/4/10 22:54:06;0;;;2021/4/10 22:54:06;0;;
2021/4/10 22:54:07;80;2021/4/10 22:54:07;0.147667065262794;2021/4/10 22:54:07;-1.70400011539459;2021/4/10 22:54:07;18.9507446289063;2021/4/10 22:54:07;0;;;2021/4/10 22:54:07;0;;
2021/4/10 22:54:07;80;2021/4/10 22:54:07;0.142544403672218;2021/4/10 22:54:07;-2.75200009346008;2021/4/10 22:54:07;19.0538177490234;2021/4/10 22:54:07;0;;;2021/4/10 22:54:07;0;;
2021/4/10 22:54:08;80;2021/4/10 22:54:08;0.158463507890701;2021/4/10 22:54:08;-3.02600026130676;2021/4/10 22:54:08;19.151481628418;2021/4/10 22:54:08;0;;;2021/4/10 22:54:08;0;;
2021/4/10 22:54:08;80;2021/4/10 22:54:08;0.145376443862915;2021/4/10 22:54:08;-3.44600009918213;2021/4/10 22:54:08;19.2545623779297;2021/4/10 22:54:08;0;;;2021/4/10 22:54:08;0;;
2021/4/10 22:54:09;80;2021/4/10 22:54:09;0.114920228719711;2021/4/10 22:54:09;-4.50800037384033;2021/4/10 22:54:09;19.3522186279297;2021/4/10 22:54:09;0;;;2021/4/10 22:54:09;0;;
2021/4/10 22:54:09;80;2021/4/10 22:54:09;0.132392153143883;2021/4/10 22:54:09;-5.04200029373169;2021/4/10 22:54:09;19.4552993774414;2021/4/10 22:54:09;0;;;2021/4/10 22:54:09;0;;
2021/4/10 22:54:10;80;2021/4/10 22:54:10;0.150681123137474;2021/4/10 22:54:10;-4.96200037002563;2021/4/10 22:54:10;19.5529556274414;2021/4/10 22:54:10;0;;;2021/4/10 22:54:10;0;;
2021/4/10 22:54:10;80;2021/4/10 22:54:10;0.128618076443672;2021/4/10 22:54:10;7.60000050067902E-02;2021/4/10 22:54:10;19.6831665039063;2021/4/10 22:54:10;0;;;2021/4/10 22:54:10;4.10156231373549E-03;;
2021/4/10 22:54:11;80;2021/4/10 22:54:11;0.150846779346466;2021/4/10 22:54:11;-0.235000014305115;2021/4/10 22:54:11;19.7536926269531;2021/4/10 22:54:11;0;;;2021/4/10 22:54:11;4.10156231373549E-03;;
2021/4/10 22:54:11;80;2021/4/10 22:54:11;0.147163614630699;2021/4/10 22:54:11;-0.433000028133392;2021/4/10 22:54:11;19.9001770019531;2021/4/10 22:54:11;0;;;2021/4/10 22:54:11;5.46874990686774E-03;;
2021/4/10 22:54:12;80;2021/4/10 22:54:12;0.161653429269791;2021/4/10 22:54:12;-0.394000023603439;2021/4/10 22:54:12;20.0032577514648;2021/4/10 22:54:12;0;;;2021/4/10 22:54:12;4.78515634313226E-03;;
2021/4/10 22:54:12;80;2021/4/10 22:54:12;0.147978290915489;2021/4/10 22:54:12;-0.096000000834465;2021/4/10 22:54:12;20.1443176269531;2021/4/10 22:54:12;0;;;2021/4/10 22:54:12;8.88671819120646E-03;;
2021/4/10 22:54:13;80;2021/4/10 22:54:13;0.146847695112228;2021/4/10 22:54:13;-2.00000014156103E-02;2021/4/10 22:54:13;20.2908020019531;2021/4/10 22:54:13;0;;;2021/4/10 22:54:13;4.78515634313226E-03;;
2021/4/10 22:54:13;80;2021/4/10 22:54:13;0.150399819016457;2021/4/10 22:54:13;-1.30000002682209E-02;2021/4/10 22:54:13;20.3504791259766;2021/4/10 22:54:13;0;;;2021/4/10 22:54:13;7.51953106373549E-03;;
2021/4/10 22:54:14;80;2021/4/10 22:54:14;0.141600877046585;2021/4/10 22:54:14;-1.10000008717179E-02;2021/4/10 22:54:14;20.4969635009766;2021/4/10 22:54:14;0;;;2021/4/10 22:54:14;7.51953106373549E-03;;
2021/4/10 22:54:14;80;2021/4/10 22:54:14;0.157361507415771;2021/4/10 22:54:14;-8.00000037997961E-03;2021/4/10 22:54:14;20.5946197509766;2021/4/10 22:54:14;0;;;2021/4/10 22:54:14;9.57031268626451E-03;;
2021/4/10 22:54:15;80;2021/4/10 22:54:15;0.14884614944458;2021/4/10 22:54:15;-7.00000021606684E-03;2021/4/10 22:54:15;20.6977005004883;2021/4/10 22:54:15;0;;;2021/4/10 22:54:15;5.46874990686774E-03;;
2021/4/10 22:54:15;80;2021/4/10 22:54:15;0.152748018503189;2021/4/10 22:54:15;-4.00000018998981E-03;2021/4/10 22:54:15;20.80078125;2021/4/10 22:54:15;0;;;2021/4/10 22:54:15;5.46874990686774E-03;;
2021/4/10 22:54:16;80;2021/4/10 22:54:16;0.147321447730064;2021/4/10 22:54:16;-3.00000002607703E-03;2021/4/10 22:54:16;20.9038619995117;2021/4/10 22:54:16;0;;;2021/4/10 22:54:16;5.46874990686774E-03;;
2021/4/10 22:54:16;80;2021/4/10 22:54:16;0.143852964043617;2021/4/10 22:54:16;-2.0000000949949E-03;2021/4/10 22:54:16;20.947265625;2021/4/10 22:54:16;0;;;2021/4/10 22:54:16;0.0068359375;;
2021/4/10 22:54:17;80;2021/4/10 22:54:17;0.139421597123146;2021/4/10 22:54:17;5.00000007450581E-02;2021/4/10 22:54:17;21.09375;2021/4/10 22:54:17;0;;;2021/4/10 22:54:17;6.15234347060323E-03;;
2021/4/10 22:54:17;80;2021/4/10 22:54:17;0.140826165676117;2021/4/10 22:54:17;-0.593000054359436;2021/4/10 22:54:17;21.1968307495117;2021/4/10 22:54:17;0;;;2021/4/10 22:54:17;6.15234347060323E-03;;
2021/4/10 22:54:18;80;2021/4/10 22:54:18;0.150418490171432;2021/4/10 22:54:18;-0.512000024318695;2021/4/10 22:54:18;21.3433151245117;2021/4/10 22:54:18;0;;;2021/4/10 22:54:18;5.46874990686774E-03;;
2021/4/10 22:54:18;80;2021/4/10 22:54:18;0.146365627646446;2021/4/10 22:54:18;-0.435000032186508;2021/4/10 22:54:18;21.4681015014648;2021/4/10 22:54:18;0;;;2021/4/10 22:54:18;8.20312462747097E-03;;
2021/4/10 22:54:19;80;2021/4/10 22:54:19;0.150777742266655;2021/4/10 22:54:19;-0.41100001335144;2021/4/10 22:54:19;21.5983123779297;2021/4/10 22:54:19;0;;;2021/4/10 22:54:19;0.01025390625;;
2021/4/10 22:54:19;80;2021/4/10 22:54:19;0.150487422943115;2021/4/10 22:54:19;-0.367000013589859;2021/4/10 22:54:19;21.6959686279297;2021/4/10 22:54:19;0;;;2021/4/10 22:54:19;6.15234347060323E-03;;
2021/4/10 22:54:20;80;2021/4/10 22:54:20;0.155864581465721;2021/4/10 22:54:20;-0.336000025272369;2021/4/10 22:54:20;21.7936172485352;2021/4/10 22:54:20;0;;;2021/4/10 22:54:20;7.51953106373549E-03;;
2021/4/10 22:54:20;80;2021/4/10 22:54:20;0.138811245560646;2021/4/10 22:54:20;-0.235000014305115;2021/4/10 22:54:20;21.8967056274414;2021/4/10 22:54:20;0;;;2021/4/10 22:54:20;8.20312462747097E-03;;
2021/4/10 22:54:21;80;2021/4/10 22:54:21;0.187604948878288;2021/4/10 22:54:21;-0.155000001192093;2021/4/10 22:54:21;22.0431900024414;2021/4/10 22:54:21;0;;;2021/4/10 22:54:21;6.15234347060323E-03;;
2021/4/10 22:54:21;80;2021/4/10 22:54:21;0.148776829242706;2021/4/10 22:54:21;-0.112000003457069;2021/4/10 22:54:21;22.1462707519531;2021/4/10 22:54:21;0;;;2021/4/10 22:54:21;0.0068359375;;
2021/4/10 22:54:22;80;2021/4/10 22:54:22;0.139236435294151;2021/4/10 22:54:22;-1.60000007599592E-02;2021/4/10 22:54:22;22.2439270019531;2021/4/10 22:54:22;0;;;2021/4/10 22:54:22;0.0068359375;;
2021/4/10 22:54:22;80;2021/4/10 22:54:22;0.144653722643852;2021/4/10 22:54:22;2.30000019073486E-02;2021/4/10 22:54:22;22.3470077514648;2021/4/10 22:54:22;0;;;2021/4/10 22:54:22;0.0068359375;;
2021/4/10 22:54:23;80;2021/4/10 22:54:23;0.143575713038445;2021/4/10 22:54:23;2.70000007003546E-02;2021/4/10 22:54:23;22.4446640014648;2021/4/10 22:54:23;0;;;2021/4/10 22:54:23;5.46874990686774E-03;;
2021/4/10 22:54:23;80;2021/4/10 22:54:23;0.118217930197716;2021/4/10 22:54:23;5.40000014007092E-02;2021/4/10 22:54:23;22.5911483764648;2021/4/10 22:54:23;0;;;2021/4/10 22:54:23;7.51953106373549E-03;;
2021/4/10 22:54:24;80;2021/4/10 22:54:24;0.14891205728054;2021/4/10 22:54:24;5.90000040829182E-02;2021/4/10 22:54:24;22.6942291259766;2021/4/10 22:54:24;0;;;2021/4/10 22:54:24;0.0068359375;;
2021/4/10 22:54:24;80;2021/4/10 22:54:24;0.141568377614021;2021/4/10 22:54:24;6.00000023841858E-02;2021/4/10 22:54:24;22.7973098754883;2021/4/10 22:54:24;0;;;2021/4/10 22:54:24;5.46874990686774E-03;;
2021/4/10 22:54:25;80;2021/4/10 22:54:25;0.155090764164925;2021/4/10 22:54:25;6.20000027120113E-02;2021/4/10 22:54:25;22.8949661254883;2021/4/10 22:54:25;0;;;2021/4/10 22:54:25;5.46874990686774E-03;;
2021/4/10 22:54:25;80;2021/4/10 22:54:25;0.134317770600319;2021/4/10 22:54:25;6.40000030398369E-02;2021/4/10 22:54:25;23.0414505004883;2021/4/10 22:54:25;0;;;2021/4/10 22:54:25;0.0068359375;;
2021/4/10 22:54:26;80;2021/4/10 22:54:26;0.140967234969139;2021/4/10 22:54:26;6.40000030398369E-02;2021/4/10 22:54:26;23.1119766235352;2021/4/10 22:54:26;0;;;2021/4/10 22:54:26;5.46874990686774E-03;;
2021/4/10 22:54:26;80;2021/4/10 22:54:26;0.153784468770027;2021/4/10 22:54:26;6.50000050663948E-02;2021/4/10 22:54:26;23.2367630004883;2021/4/10 22:54:26;0;;;2021/4/10 22:54:26;5.46874990686774E-03;;
2021/4/10 22:54:27;80;2021/4/10 22:54:27;0.15519954264164;2021/4/10 22:54:27;6.70000016689301E-02;2021/4/10 22:54:27;23.33984375;2021/4/10 22:54:27;0;;;2021/4/10 22:54:27;4.10156231373549E-03;;
2021/4/10 22:54:27;80;2021/4/10 22:54:27;0.185417473316193;2021/4/10 22:54:27;6.59999996423721E-02;2021/4/10 22:54:27;23.4375;2021/4/10 22:54:27;0;;;2021/4/10 22:54:27;7.51953106373549E-03;;
2021/4/10 22:54:28;80;2021/4/10 22:54:28;0.168635606765747;2021/4/10 22:54:28;6.70000016689301E-02;2021/4/10 22:54:28;23.5405807495117;2021/4/10 22:54:28;0;;;2021/4/10 22:54:28;0.011621093377471;;
2021/4/10 22:54:28;80;2021/4/10 22:54:28;0.150307133793831;2021/4/10 22:54:28;0.068000003695488;2021/4/10 22:54:28;23.6870651245117;2021/4/10 22:54:28;0;;;2021/4/10 22:54:28;8.20312462747097E-03;;
2021/4/10 22:54:29;80;2021/4/10 22:54:29;0.15298818051815;2021/4/10 22:54:29;6.90000057220459E-02;2021/4/10 22:54:29;23.7413177490234;2021/4/10 22:54:29;0;;;2021/4/10 22:54:29;7.51953106373549E-03;;
2021/4/10 22:54:29;80;2021/4/10 22:54:29;0.146298035979271;2021/4/10 22:54:29;7.00000002980232E-02;2021/4/10 22:54:29;23.9474868774414;2021/4/10 22:54:29;0;;;2021/4/10 22:54:29;0.0068359375;;
