value0,value1,value2,value3,20210417-175400-strand2,20210417-175400-strand1,20210401-220000-strand1,20210401-220000-strand2
,,,,23.44400024,21.89400101,16.77200127,17.18000031
,,,,24.5510006,21.83100128,16.6420002,17.10300064
,,,,23.34000206,21.76400185,16.6420002,17.14300156
,,,,24.11000061,21.69300079,16.73500061,17.14300156
,,,,23.27700043,21.6570015,16.88700104,17.29700089
,,,,24.29100037,21.77500153,16.63800049,16.99200058
,,,,23.5320015,21.71900177,16.75,17.0700016
,,,,24.3560009,21.57300186,16.64100075,16.75699997
,,,,23.65800095,21.58000183,16.45800018,16.68600082
,,,,24.14400101,21.79600143,16.7480011,16.50800133
,,,,23.57100105,21.77100182,16.67700005,16.72500038
,,,,24.62500191,21.8390007,16.62900162,16.85300064
,,,,23.27600098,21.80600166,16.72500038,16.53600121
,,,,24.41900063,21.87900162,16.72500038,16.82999992
,,,,23.81800079,21.82300186,16.62100029,16.95700073
,,,,24.48000145,21.89700127,16.71199989,17.04700089
,,,,23.86500168,22.09400177,16.57500076,17.38700104
,,,,24.62800026,21.90500069,16.47900009,17.15800095
,,,,24.07400131,21.86700058,16.34300041,17.47200012
,,,,24.71900177,22.02600098,16.58699989,17.06300163
,,,,24.38500023,22.17100143,16.65400124,17.41200066
,,,,24.94300079,22.17000198,16.62000084,17.13500023
,,,,24.24300194,22.08500099,16.41200066,17.11000061
,,,,24.68300056,22.14300156,16.6760006,16.95200157
,,,,24.21700096,22.00400162,16.58100128,16.8390007
,,,,24.77200127,21.96800041,16.6970005,17.02200127
,,,,24.4260006,21.93800163,16.29400063,17.19900131
,,,,24.96600151,21.93400192,15.71000099,17.33300018
,,,,24.72500038,21.77000046,16.04000092,17.55900002
,,,,24.62100029,21.76000023,15.65600109,17.30400085
,,,,24.37900162,21.97200012,15.61100101,17.83100128
,,,,24.56700134,21.95700073,15.99500084,17.74200058
,,,,24.39700127,21.77600098,15.78200054,17.51000023
,,,,23.93000031,21.61400032,16.11800003,17.50300026
,,,,24.21000099,21.56000137,15.94200039,17.20800018
,,,,24.33800125,21.45000076,15.84900093,17.41700172
,,,,24.40600204,21.3200016,15.7310009,16.69200134
,,,,23.84600067,21.65400124,16.01800156,16.44799995
,,,,24.36300087,21.47700119,16.32900047,16.58500099
,,,,24.229002,21.59300041,16.26900101,16.57700157
,,,,24.29800034,21.51800156,16.10000038,16.52600098
,,,,24.11800194,21.64500046,16.17200089,16.4980011
,,,,24.74300194,21.49500084,16.21899986,16.36400032
,,,,24.17200089,21.61700058,16.38199997,16.28700066
,,,,24.49000168,21.77700043,16.40500069,16.41900063
,,,,24.37200165,21.8010006,16.41300011,16.41900063
,,,,24.82500076,21.71100044,16.55400085,16.84200096
,,,,24.21300125,21.83100128,16.36900139,17.52900124
,,,,24.73400116,22.0170002,16.40100098,16.94099998
,,,,24.33100128,22.0170002,16.69200134,17.47300148
,,,,24.5720005,22.09400177,16.6400013,16.76900101
,,,,24.16500092,22.23000145,17.03800011,17.69799995
,,,,24.59500122,22.35500145,17.03800011,16.87100029
,,,,24.12700081,22.33400154,17.10900116,16.99300003
,,,,24.59800148,22.2840004,17.27900124,16.64300156
,,,,24.26900101,22.2820015,17.12800026,16.65299988
,,,,24.74500084,22.40100098,17.35000038,16.03499985
,,,,24.57900047,22.35500145,17.05900002,15.84200096
,,,,24.69800186,22.40300179,17.1420002,15.99300098
,,,,24.55000114,22.41100121,17.2140007,15.79900074
,,,,24.60500145,22.45400047,17.02900124,16.07600021
,,,,24.37800026,22.55200195,17.19000053,16.07900047
,,,,24.55900192,22.479002,17.2310009,16.71500015
,,,,24.63100052,22.13200188,17.2310009,16.65500069
,,,,24.54900169,22.02900124,17.2310009,16.49100113
,,,,24.57300186,22.0890007,17.18600082,16.94600105
,,,,24.43200111,22.10700035,17.52200127,16.41400146
,,,,24.27200127,22.03300095,17.18200111,16.63800049
,,,,24.19200134,21.95900154,17.34400177,16.65999985
,,,,24.18800163,22.08400154,17.30800056,16.9280014
,,,,24.27500153,22.06400108,17.15600014,16.4980011
,,,,24.12800026,22.09600067,17.1950016,16.40000153
,,,,24.14300156,22.38600159,17.08800125,16.6230011
,,,,24.03300095,22.38400078,17.28700066,16.45200157
,,,,24.13400078,22.35700035,17.09300041,16.63199997
,,,,23.93700027,22.34800148,17.05000114,16.81100082
,,,,23.92900085,22.43100166,17.4640007,16.84200096
,,,,24.34200096,22.45500183,17.39100075,17.17700005
,,,,24.46900177,22.67700195,17.23000145,17.35000038
,,,,24.26700211,22.51200104,16.91900063,17.80000114
,,,,24.40400124,22.53000069,16.97100067,17.65300179
,,,,24.6400013,22.30900192,17.125,17.81900024
,,,,24.59900093,22.29600143,16.94300079,17.7820015
,,,,24.59100151,22.36900139,17.36100006,17.87900162
,,,,24.59500122,22.30200195,17.45000076,17.5170002
,,,,24.88700104,22.31100082,17.18500137,17.45600128
,,,,24.729002,22.50800133,17.18300056,17.23300171
,,,,24.70000076,22.54200172,17.51399994,17.1400013
,,,,24.69400024,22.61100197,17.7310009,17.72700119
,,,,24.8730011,22.59200096,17.56300163,18.59900093
,,,,24.81400108,22.62800026,17.66400146,18.3010006
,,,,24.604002,22.36600113,17.73300171,18.60900116
,,,,24.37800026,22.24900055,17.39599991,18.39800072
,,,,24.68900108,22.33200073,17.55200005,18.5170002
,,,,24.88500023,22.2820015,17.35100174,17.84600067
,,,,24.80700111,22.22400093,17.56200027,17.37400055
,,,,24.89500046,22.15400124,17.4980011,17.35100174
,,,,24.79400063,22.16300011,17.75300026,16.88300133
,,,,24.79200172,21.88300133,18.01600075,16.98000145
,,,,24.82400131,22.10800171,17.70000076,16.49300003
,,,,24.86300087,22.14800072,17.82600021,17.08200073
,,,,24.90200043,21.94900131,17.79100037,17.27000046
,,,,24.95100212,21.90600014,17.41600037,17.46199989
,,,,24.77100182,21.93900108,17.4980011,17.35400009
,,,,24.98900032,22.08800125,17.83600044,17.49000168
,,,,25.11400032,22.00000191,18.05800056,17.19000053
,,,,25.10000038,22.02900124,18.0170002,17.16400146
,,,,25.18000031,22.19200134,17.81000137,17.52300072
,,,,25.26200104,22.2820015,17.44799995,17.5700016
,,,,25.25600052,22.41300201,17.02900124,17.5170002
,,,,24.86300087,22.42100143,16.56400108,17.54900169
,,,,24.71300125,22.56100082,16.29900169,17.375
,,,,24.70700073,22.43900108,16.63500023,17.80600166
,,,,24.88300133,22.30000114,16.49400139,17.64400101
,,,,24.63800049,22.37000084,16.66600037,17.66000175
,,,,24.11700058,22.38000107,16.89500046,17.44000053
,,,,24.24900055,22.35200119,17.19600105,17.58500099
,,,,24.05200195,22.42700195,17.05600166,16.96800041
,,,,24.23800087,22.45500183,17.25300026,17.04600143
,,,,24.45800209,22.2120018,17.72000122,17.23900032
,,,,24.74000168,22.24700165,17.38199997,17.50400162
,,,,24.4280014,22.14500046,17.38300133,17.56700134
,,,,24.37700081,22.03700066,17.53100014,17.97300148
,,,,24.44000053,21.88900185,17.32700157,17.87800026
,,,,24.77300072,21.74600029,17.31200027,17.67100143
,,,,24.45900154,21.74600029,17.43400002,17.88400078
,,,,24.50600052,21.54700089,17.83100128,17.56100082
,,,,24.41000175,21.68000031,17.62400055,17.82999992
,,,,24.60700035,21.60100174,17.82900047,17.48800087
,,,,24.46000099,21.62900162,17.82299995,17.76000023
,,,,24.40400124,21.54500008,18.02600098,17.54100037
,,,,24.23600197,21.67200089,18.13300133,17.64500046
,,,,24.46300125,21.76900101,18.09100151,17.55800056
,,,,24.56700134,21.68700027,18.32700157,17.70800018
,,,,24.46700096,21.6060009,17.86100006,17.7140007
,,,,24.50300026,21.88600159,18.19300079,17.76399994
,,,,24.72000122,21.93200111,18.19099998,17.76300049
,,,,24.84100151,21.95500183,18.64600182,17.78700066
,,,,24.71000099,21.9470005,18.19300079,18.12200165
,,,,24.68800163,22.10200119,17.62200165,18.20800018
,,,,24.76100159,22.16000175,17.82999992,18.16200066
,,,,24.9620018,22.4450016,17.28600121,18.51000023
,,,,24.8390007,22.48700142,17.60500145,18.23700142
,,,,24.80800056,22.5890007,17.76300049,18.3220005
,,,,25.09900093,22.55600166,18.06500053,18.23600006
,,,,25.1230011,22.22400093,18.0890007,18.04200172
,,,,24.56800079,22.34300041,18.08800125,18.54600143
,,,,24.24600029,22.24000168,18.24500084,18.1970005
,,,,24.46700096,22.45100021,17.94900131,18.7480011
,,,,24.71100044,22.36100197,17.98700142,18.6420002
,,,,24.68800163,22.27600098,18.08100128,18.77400017
,,,,24.83800125,22.18800163,18.29600143,18.84200096
,,,,24.63600159,22.0170002,18.14800072,18.36300087
,,,,24.91200066,22.02900124,18.3030014,18.89100075
,,,,24.92400169,21.85400009,18.46900177,18.90000153
,,,,24.9640007,21.98700142,17.81500053,18.91000175
,,,,24.82100105,22.03000069,18.0700016,18.71900177
,,,,25.08500099,22.03500175,17.99400139,18.91900063
,,,,25.1060009,21.94200134,18.12700081,18.81300163
,,,,25.18300056,21.8560009,18.53600121,18.93600082
,,,,24.86600113,22.08300018,18.28000069,19.14800072
,,,,25.22500038,22.01400185,18.38400078,19.36900139
,,,,25.09600067,22.12900162,17.7650013,20.35400009
,,,,25.16800117,22.09800148,18.41400146,20.57400131
,,,,24.98300171,22.16400146,18.88900185,20.62400055
,,,,24.93700027,22.11700058,18.96900177,20.0510006
,,,,25.14100075,22.29900169,18.84900093,19.22200012
,,,,25.05700111,22.354002,18.79500008,19.35300064
,,,,25.1230011,22.20700073,18.71300125,19.87800026
,,,,25.20800209,22.32500076,18.33400154,19.4640007
,,,,25.55400085,22.34500122,18.21800041,20.2140007
,,,,25.36800194,22.36800194,18.18300056,19.61800003
,,,,25.33000183,22.33800125,18.23400116,19.80600166
,,,,25.45200157,22.25700188,17.97300148,19.48800087
,,,,25.8370018,22.37700081,18.20700073,19.72900009
,,,,25.23600197,22.28000069,18.20700073,19.66100121
,,,,25.09400177,22.32500076,18.14500046,18.72000122
,,,,24.84900093,22.59800148,18.16200066,19.29600143
,,,,24.89300156,22.61100197,18.34200096,18.09300041
,,,,24.86000061,22.48200035,18.5890007,19.49200058
,,,,24.95500183,22.3730011,18.82100105,18.30800056
,,,,24.89600182,22.54700089,18.65500069,19.31500053
,,,,24.79700089,22.5170002,19.17000008,17.66400146
,,,,24.74700165,22.59100151,19.17000008,16.18300056
,,,,24.95200157,22.81700134,18.94600105,17.21600151
,,,,24.85100174,22.90800095,19.07500076,16.47200012
,,,,25.00000191,22.92000198,18.84700012,17.6230011
,,,,25.08200073,23.0340004,18.89600182,15.75600052
,,,,25.26400185,23.18200111,18.42700005,16.81900024
,,,,24.8900013,22.8920002,18.75500107,16.57500076
,,,,24.98900032,22.87400055,18.75500107,16.85000038
,,,,25.14800072,22.90200043,18.20100021,17.82400131
,,,,25.10100174,22.98900032,18.17700005,16.34600067
,,,,25.0870018,22.80800056,18.29900169,17.17400169
,,,,25.4070015,23.0340004,18.53700066,15.45300102
,,,,25.39400101,23.06300163,18.59600067,16.0720005
,,,,25.29900169,22.87200165,18.70800018,16.36200142
,,,,25.41200066,22.63100052,18.90200043,15.38300037
,,,,25.61800194,22.73700142,18.84600067,16.69200134
,,,,25.49100113,22.75000191,18.71500015,15.12800026
,,,,25.56700134,22.68800163,18.86000061,16.22100067
,,,,25.54500198,22.91100121,19.13600159,15.74900055
,,,,25.74500084,22.8390007,18.72800064,16.34600067
,,,,25.71100044,22.77100182,18.7140007,16.48700142
,,,,25.72400093,22.8370018,19.36900139,16.22700119
,,,,25.49500084,22.76300049,19.25500107,17.20300102
,,,,25.89200211,22.68500137,19.31599998,15.98200035
,,,,25.88800049,22.54700089,20.38500023,17.12800026
,,,,26.09200096,22.54800034,20.06100082,15.77100086
,,,,26.05900192,22.68100166,20.33000183,16.21199989
,,,,25.83500099,22.59100151,19.36200142,16.0890007
,,,,26.08300209,22.42700195,18.73600006,16.01200104
,,,,26.25100136,22.51400185,18.22500038,16.55500031
,,,,26.12600136,22.42000198,18.25100136,16.32600021
,,,,26.06700134,22.43900108,18.73700142,17.16900063
,,,,26.2460022,22.42400169,17.19200134,15.84300041
,,,,26.37800217,22.36700058,17.45200157,17.88100052
,,,,26.35900116,22.21300125,17.2140007,17.78600121
,,,,26.27500153,22.15800095,17.28600121,17.55500031
,,,,26.35800171,21.95300102,17.38899994,17.22100067
,,,,26.54700089,21.90000153,17.52700043,16.7650013
,,,,26.39200211,21.8030014,17.84000015,17.2820015
,,,,26.39600182,21.94900131,18.28000069,16.50300026
,,,,26.11100197,21.88900185,18.375,17.17200089
,,,,26.09000206,21.79200172,17.6760006,16.60400009
,,,,25.99500084,21.75200081,17.6400013,16.66900063
,,,,26.06200218,21.81200027,16.92500114,16.78700066
,,,,25.93300056,21.93300056,16.92500114,16.625
,,,,26.1970005,21.74900055,17.32700157,17.3010006
,,,,25.98000145,21.81800079,17.02600098,17.16100121
,,,,26.12900162,21.82800102,17.98700142,18.01900101
,,,,26.22400093,21.98300171,18.25,17.65000153
,,,,25.83300209,21.88700104,18.40100098,17.74500084
,,,,25.40300179,22.07800102,18.73600006,17.54600143
,,,,24.97500038,22.06200027,18.44600105,17.19300079
,,,,24.7310009,22.31900024,18.58100128,17.74900055
,,,,23.80800056,22.27700043,18.08100128,17.63000107
,,,,23.83300018,22.41300201,18.03300095,17.69600105
,,,,23.92000198,22.31800079,17.75200081,17.23700142
,,,,24.13000107,22.4070015,18.01300049,17.42300034
,,,,24.34500122,22.4450016,18.07100105,17.45100021
,,,,24.78800201,22.49200058,18.17200089,17.07100105
,,,,24.6570015,22.42000198,18.20100021,17.59700012
,,,,24.22100067,22.3560009,18.2480011,17.40200043
,,,,24.51700211,22.41700172,18.20400047,17.47500038
,,,,24.40000153,22.38000107,18.34800148,17.63199997
,,,,24.3030014,22.46600151,18.19200134,18.11400032
,,,,24.30900192,22.47200012,18.10100174,18.21300125
,,,,24.56600189,22.61200142,18.13899994,18.10300064
,,,,25.13700104,22.46700096,18.40200043,18.08500099
,,,,24.7820015,22.41400146,18.19000053,18.03500175
,,,,24.81400108,22.52800179,18.29000092,18.80200005
,,,,24.81400108,22.81000137,18.3390007,18.23600006
,,,,24.62200165,22.59300041,18.65000153,17.22800064
,,,,25.50500107,22.72400093,18.41300011,16.88100052
,,,,25.13200188,22.70900154,18.3370018,16.49500084
,,,,25.14100075,22.89500046,18.45600128,16.59500122
,,,,24.98600197,22.75200081,18.60400009,16.92300034
,,,,25.17400169,22.88300133,18.60400009,16.91700172
,,,,24.87700081,22.9280014,18.56900024,17.62600136
,,,,24.98900032,23.08500099,18.62100029,17.59600067
,,,,25.00800133,23.00700188,18.62100029,17.24600029
,,,,25.25800133,23.03100204,18.32800102,17.56400108
,,,,25.35500145,22.90200043,18.32600021,16.97800064
,,,,25.42700195,22.92500114,18.54300117,17.52300072
,,,,25.33400154,23.08600044,18.49900055,17.08300018
,,,,25.52700043,23.23300171,18.67400169,16.75
,,,,25.77800179,23.19800186,18.82700157,16.36900139
,,,,25.57300186,23.12100029,19.00100136,16.53700066
,,,,25.51000214,23.14300156,19.24100113,17.15000153
,,,,25.4280014,23.14500046,20.57700157,17.31300163
,,,,25.62900162,23.12900162,20.17100143,17.4090004
,,,,25.30000114,23.13000107,19.73800087,17.03600121
,,,,25.26900101,23.22800064,18.34700012,17.17100143
,,,,25.24200058,23.22700119,18.62800026,17.43900108
,,,,25.104002,23.18900108,18.21000099,16.90800095
,,,,25.00900078,23.07600021,18.42700005,16.90800095
,,,,25.16900063,23.33800125,18.48400116,17.3390007
,,,,25.00400162,23.16800117,18.51600075,17.45200157
,,,,24.84900093,23.3390007,19.10700035,17.31599998
,,,,24.62000084,23.3370018,19.48300171,17.25400162
,,,,24.78000069,23.66200066,19.33500099,17.42300034
,,,,24.74400139,23.47000122,19.74900055,17.81500053
,,,,24.75700188,23.50400162,19.39900017,17.44099998
,,,,24.6950016,23.51800156,19.59600067,18.00699997
,,,,24.78100204,23.48000145,20.03300095,18.05800056
,,,,24.50800133,23.41800117,19.31599998,17.70800018
,,,,24.32600021,23.58300018,19.31599998,18.02300072
,,,,23.96000099,23.50100136,19.88200188,17.63500023
,,,,23.09200096,23.59200096,19.5,18.1230011
,,,,22.88400078,23.93900108,19.82500076,17.44000053
,,,,23.07900047,23.92700195,19.24300003,17.68600082
,,,,23.38800049,23.75000191,19.35900116,17.91400146
,,,,23.09700203,23.45900154,19.47500038,17.75800133
,,,,23.29400063,23.31800079,19.05800056,17.95800018
,,,,23.3030014,22.82400131,19.00400162,18.16800117
,,,,23.29800034,21.74200058,19.12100029,18.28600121
,,,,23.80400085,21.07100105,19.2670002,18.0150013
,,,,23.84900093,21.05700111,19.32100105,18.01200104
,,,,23.91400146,20.70100021,19.32400131,18.21100044
,,,,23.54000092,20.78500175,19.53100014,17.72800064
,,,,23.85300064,20.72000122,19.79000092,17.71700096
,,,,23.94800186,21.15100098,19.59900093,17.8390007
,,,,24.57700157,20.93200111,19.45400047,18.06200027
,,,,24.45100021,21.09300041,19.6590004,18.03300095
,,,,24.63300133,21.0340004,19.22400093,17.87600136
,,,,24.7480011,21.61600113,19.18700027,17.69200134
,,,,25.19600105,21.35900116,19.1760006,17.52300072
,,,,24.56600189,21.6760006,19.48500061,17.63600159
,,,,24.24200058,21.57600021,19.04300117,17.66000175
,,,,24.02600098,22.01000023,19.25100136,18.11200142
,,,,24.0320015,21.88600159,19.13600159,17.98600006
,,,,24.09700203,21.68200111,19.18300056,18.12100029
,,,,24.20000076,21.78100014,19.48000145,17.93600082
,,,,24.00400162,21.87900162,19.5530014,18.31800079
,,,,23.81000137,21.75600052,19.63200188,17.85500145
,,,,23.9280014,21.52200127,19.69900131,18.375
,,,,24.13800049,21.39300156,19.84400177,18.26800156
,,,,23.96900177,21.31100082,20.19900131,18.45800018
,,,,23.92100143,21.66900063,19.7650013,18.66500092
,,,,23.94800186,21.6570015,19.98600006,18.15300179
,,,,23.59100151,21.79200172,20.17500114,18.40100098
,,,,23.6230011,21.82100105,20.4620018,18.8920002
,,,,23.73500061,21.94400024,21.67300034,20.03500175
,,,,23.8560009,21.94800186,20.82700157,19.66600037
,,,,23.78100204,22.07300186,21.16600037,18.34100151
,,,,23.6760006,21.80200195,20.44900131,18.1230011
,,,,23.77300072,21.96600151,20.61400032,18.51000023
,,,,23.89100075,21.93500137,20.39400101,19.11900139
,,,,23.79200172,21.91500092,20.52400017,19.28000069
,,,,24.00800133,21.93100166,20.23000145,19.59100151
,,,,24.1060009,21.97800064,19.63700104,19.19000053
,,,,24.30800056,21.98300171,19.20300102,18.76000023
,,,,24.02800179,21.99300194,18.8010006,18.76900101
,,,,24.14500046,22.12600136,18.65600014,18.8900013
,,,,24.05200195,22.22700119,18.32400131,19.76000023
,,,,24.50300026,22.46100044,18.21600151,19.50200081
,,,,24.12100029,22.62800026,18.56599998,19.70400047
,,,,24.25100136,22.68900108,18.74300003,18.52900124
,,,,24.20300102,22.78800201,18.71800041,17.92500114
,,,,24.09400177,22.89400101,18.90300179,18.6060009
,,,,24.1400013,22.76600075,18.57500076,18.47300148
,,,,24.33100128,22.75100136,17.90800095,19.50800133
,,,,24.45900154,22.67700195,18.07600021,18.81700134
,,,,24.45300102,22.68100166,18.4620018,18.93100166
,,,,24.73300171,22.55400085,18.60500145,19.02500153
,,,,24.8560009,22.3920002,18.41000175,18.95300102
,,,,25.22400093,22.3920002,18.85500145,19.06300163
,,,,24.95400047,22.39800072,19.04200172,18.65000153
,,,,24.94800186,22.15200043,19.07800102,18.77300072
,,,,25.08000183,22.03900146,19.13400078,18.97400093
,,,,26.229002,22.03500175,19.19400024,18.63800049
,,,,25.79000092,21.98200035,19.54700089,19.32400131
,,,,25.52400208,21.97700119,19.76400185,19.1060009
,,,,24.60200119,21.99100113,19.8220005,19.1060009
,,,,24.57300186,22.12400055,19.76200104,19.33000183
,,,,24.51000023,22.19600105,19.75500107,19.49300003
,,,,25.17100143,22.23300171,19.95300102,19.6400013
,,,,24.99900055,22.35300064,20.0340004,19.78500175
,,,,24.70600128,22.42300034,19.61900139,19.96600151
,,,,24.71300125,22.32700157,19.75,20.44400024
,,,,24.20200157,22.11100197,19.55700111,20.41300011
,,,,23.77500153,21.85200119,19.74200058,19.17700005
,,,,24.00200081,21.90800095,19.11300087,19.47100067
,,,,24.06100082,21.66500092,19.14400101,19.26100159
,,,,23.81200027,21.76400185,18.92900085,19.72400093
,,,,23.47700119,21.79300117,18.88500023,20.54500008
,,,,23.71300125,21.95300102,18.45200157,20.27100182
,,,,24.00800133,21.76300049,18.8390007,20.40000153
,,,,23.99000168,21.76900101,19.01900101,19.88600159
,,,,23.8030014,21.9280014,18.95600128,20.61000061
,,,,23.85800171,22.06400108,19.06300163,20.25800133
,,,,23.87900162,22.00200081,19.09700012,20.78900146
,,,,23.84200096,22.09900093,19.39600182,20.19800186
,,,,23.82900047,22.229002,19.66600037,20.2120018
,,,,23.90000153,22.5340004,20.23900032,20.25400162
,,,,23.84500122,22.37100029,20.06900024,19.51600075
,,,,23.94900131,22.45700073,20.45500183,20.06800079
,,,,23.76200104,22.37600136,20.25900078,19.63300133
,,,,24.23900032,22.42200089,20.30400085,20.48000145
,,,,24.104002,22.39700127,20.25500107,19.73800087
,,,,24.01300049,22.47000122,19.9280014,19.74300003
,,,,23.99200058,22.29100037,19.91500092,20.10100174
,,,,23.9260006,22.0890007,20.13000107,19.27300072
,,,,24.27500153,22.15600014,20.05700111,19.34900093
,,,,24.01000023,22.11000061,20.00100136,18.95100021
,,,,24.18200111,21.78300095,19.93300056,19.11900139
,,,,24.20800209,21.53600121,20.28800011,19.05200005
,,,,24.13400078,21.37100029,20.06000137,19.29300117
,,,,24.24600029,20.43000031,20.04500008,19.56300163
,,,,24.45700073,20.11500168,19.97900009,18.98000145
,,,,24.4070015,20.10100174,20.0530014,19.36600113
,,,,24.53900146,20.4090004,20.69900131,19.34800148
,,,,24.68700027,20.17200089,20.69800186,19.41200066
,,,,24.94900131,20.11800003,20.91000175,19.71000099
,,,,24.67900085,20.2670002,20.83000183,19.79800034
,,,,24.65800095,20.34700012,21.39700127,20.06600189
,,,,24.85800171,20.37700081,21.0530014,19.57400131
,,,,24.86800194,20.54400063,20.89900017,19.49200058
,,,,24.82800102,20.67900085,20.79700089,19.3030014
,,,,24.79200172,20.50400162,19.20400047,20.11700058
,,,,24.99200058,20.84300041,19.36400032,19.84700012
,,,,24.87000084,20.75700188,19.69800186,19.10300064
,,,,24.83100128,20.86000061,19.45900154,19.22600174
,,,,24.89100075,20.85700035,19.85900116,18.40800095
,,,,25.04600143,20.90600014,19.64600182,18.53300095
,,,,24.7120018,20.87800026,19.56000137,17.69000053
,,,,24.70100212,20.82700157,20.38000107,17.57700157
,,,,24.73200035,21.0170002,20.13900185,18.71900177
,,,,24.5530014,21.17500114,20.89900017,18.43900108
,,,,24.6780014,21.10100174,20.36200142,18.97300148
,,,,24.67900085,21.50200081,20.56900024,18.45700073
,,,,24.87900162,21.44200134,19.41300011,18.48700142
,,,,24.75800133,21.3730011,19.83500099,17.31500053
,,,,24.80500031,21.33500099,19.82300186,17.70499992
,,,,24.90000153,21.24300194,19.7840004,18.2670002
,,,,24.75000191,21.34500122,20.2670002,18.62700081
,,,,24.6400013,21.20900154,20.7650013,18.82100105
,,,,24.86900139,21.53300095,20.79500008,18.15500069
,,,,25.06800079,21.38100052,21.00600052,18.22300148
,,,,24.90300179,21.65400124,21.18000031,17.56700134
,,,,24.9640007,21.56500053,21.14500046,18.53300095
,,,,25.21500206,21.48800087,20.86100006,18.4280014
,,,,25.35700035,21.24200058,21.68300056,18.40600014
,,,,25.20400047,21.52900124,21.65600014,18.74700165
,,,,25.26600075,21.45300102,20.65800095,17.62900162
,,,,25.29700089,21.64800072,20.38300133,18.45200157
,,,,25.17300034,21.50000191,20.24100113,18.22600174
,,,,25.20900154,21.5700016,20.3900013,18.25100136
,,,,25.31800079,21.35800171,20.32100105,18.50100136
,,,,25.45100212,21.35500145,20.89900017,18.25300026
,,,,25.29400063,21.17400169,20.82500076,18.53300095
,,,,25.41900063,21.0510006,21.79200172,18.24500084
,,,,25.39100075,20.84700012,20.36100006,18.24200058
,,,,25.62700081,20.74500084,19.54200172,18.29100037
,,,,25.6570015,20.58800125,19.93400002,17.95499992
,,,,25.64600182,20.6780014,19.78800011,18.10200119
,,,,25.75200081,20.55000114,20.43700027,18.06200027
,,,,25.79000092,20.47400093,20.10900116,18.08100128
,,,,25.82600212,20.44400024,20.31600189,18.33600044
,,,,25.89700127,20.18400002,20.3900013,18.21000099
,,,,26.00500107,19.82700157,20.38900185,18.57100105
,,,,25.85200119,19.6060009,20.66900063,18.81800079
,,,,25.78000069,19.86200142,20.47000122,18.47600174
,,,,25.50500107,19.77900124,20.34000015,18.75400162
,,,,26.32100105,19.89400101,20.15200043,18.39500046
,,,,26.13000107,19.93400002,19.5720005,18.38600159
,,,,26.07600212,20.43000031,19.70100021,19.03600121
,,,,26.11200142,20.46600151,19.42100143,18.43500137
,,,,25.9640007,20.47400093,19.53100014,18.89500046
,,,,26.03000069,20.52000046,19.7120018,18.27700043
,,,,26.01900101,20.16500092,19.77100182,18.04400063
,,,,26.1400013,20.55700111,19.3900013,18.11700058
,,,,26.00700188,20.21600151,19.74100113,17.86100006
,,,,25.81100082,20.36500168,19.45300102,18.05900002
,,,,25.31400108,20.37700081,19.34600067,17.73500061
,,,,25.51900101,20.68200111,19.3730011,18.04400063
,,,,25.23000145,20.37700081,19.14500046,18.04400063
,,,,25.13500214,20.56600189,19.31599998,18.05800056
,,,,25.06300163,20.44300079,19.50700188,18.72500038
,,,,25.15300179,20.85500145,19.75600052,18.24100113
,,,,24.77600098,20.61400032,19.86900139,18.36600113
,,,,24.80200195,20.81300163,20.27000046,18.32100105
,,,,24.88600159,20.68300056,20.15400124,18.01200104
,,,,24.84100151,20.93600082,19.99700165,18.32299995
,,,,24.78500175,20.98000145,19.88300133,18.18600082
,,,,24.78100204,21.10400009,20.07400131,17.85000038
,,,,25.06900024,21.13100052,19.90300179,17.98800087
,,,,25.0340004,21.38300133,19.53000069,17.95200157
,,,,25.10300064,21.35500145,19.74700165,18.05500031
,,,,24.92200089,21.3220005,19.91200066,17.90600014
,,,,25.16000175,21.35000038,19.88600159,18.22000122
,,,,25.30000114,21.52100182,19.83600044,18.42700005
,,,,25.48400116,21.31300163,20.02200127,18.27400017
,,,,25.53700066,21.4260006,20.10000038,17.87400055
,,,,25.41500092,21.39800072,20.21000099,17.92900085
,,,,25.31000137,21.40100098,20.00800133,17.94200134
,,,,25.16300201,21.2670002,20.41700172,18.12600136
,,,,25.48700142,21.18100166,20.51600075,18.05200005
,,,,25.41800117,21.06100082,20.64900017,18.13899994
,,,,25.4980011,21.28600121,20.57300186,17.85700035
,,,,25.59300041,21.24000168,20.75300026,17.96300125
,,,,25.46500206,21.13300133,20.93000031,17.59900093
,,,,25.57300186,21.14800072,20.87000084,17.66700172
,,,,25.64900208,21.17200089,22.23800087,17.88199997
,,,,25.64300156,21.13100052,21.8220005,17.63199997
,,,,25.45900154,21.08300018,20.99100113,17.91700172
,,,,25.53700066,21.21100044,20.59600067,17.99000168
,,,,25.42100143,21.34400177,19.96500015,17.84300041
,,,,25.5340004,21.33500099,19.86800003,17.83800125
,,,,25.24500084,21.27500153,20.26400185,17.6590004
,,,,25.25000191,21.29100037,20.23300171,17.89500046
,,,,25.21100044,21.18000031,20.84300041,18.12000084
,,,,25.18400192,21.19400024,21.09000015,17.91700172
,,,,25.45100212,21.33000183,21.84500122,17.77000046
,,,,25.46500206,21.31000137,21.44200134,17.65500069
,,,,25.32600212,21.38600159,21.57500076,17.93700027
,,,,25.26300049,21.44300079,20.7840004,17.76399994
,,,,25.3010006,21.55700111,19.96000099,17.75400162
