LV_TRG#2 Time,STP_POS#2 ValueY,STP_POS#1 ValueY,STP_POS#1 ValueY,STP_POS#2 ValueY,STP_POS#2 ValueY,STP_POS#2 ValueY
1651,26.18400192,20.46900177,20.50100136,16.41500092,21.89600182,21.99500084
1652,26.37900162,20.29500008,21.3220005,16.43400002,22.26800156,22.14400101
1653,26.60100174,20.71000099,21.18500137,16.48000145,22.19800186,22.00300217
1654,26.44400215,21.04500008,21.02700043,16.75699997,22.19800186,21.62200165
1655,26.29000092,20.93500137,20.94800186,16.30600166,22.604002,21.66600227
1656,26.36400032,20.84400177,20.54100037,17.10400009,22.6590004,21.9070015
1657,26.62600136,20.88700104,20.95300102,17.38800049,22.0530014,22.01000214
1658,26.41000175,21.0150013,21.15500069,16.1950016,21.94900131,21.69300079
1659,26.46500206,21.03100014,21.36100006,16.50400162,21.76800156,21.34600258
1660,26.38900185,21.36300087,21.61600113,16.53499985,21.84200096,21.5130024
1661,26.59600067,21.22700119,21.2820015,16.71000099,21.86500168,21.90800095
1662,26.60100174,21.09400177,21.39300156,16.4090004,22.08800125,21.95800209
1663,26.71800041,21.11300087,21.47100067,17.00100136,22.07500076,21.63500214
1664,26.83600044,21.30200195,21.16800117,17.10000038,22.44600105,21.48300171
1665,26.86200142,21.41100121,20.95900154,16.57500076,22.31200027,21.57300186
1666,26.64700127,21.58600044,21.04800034,16.92900085,21.96100044,21.93300247
1667,26.49400139,21.7120018,21.24000168,16.58800125,21.9980011,22.0130024
1668,26.36200142,21.67000008,21.37700081,16.71899986,21.96800041,21.86600113
1669,26.5340004,21.28100014,21.38100052,17.20499992,21.79000092,21.80700111
1670,26.61000061,21.46800041,21.41500092,16.81000137,21.62700081,22.14700127
1671,26.57400131,21.58000183,21.44300079,16.8200016,21.8390007,22.38200188
1672,26.62600136,21.81800079,21.48000145,16.67100143,21.87500191,22.05400085
1673,26.62600136,22.0170002,21.57400131,16.91500092,21.66800117,22.14100075
1674,26.61400032,21.90800095,21.42100143,16.18100166,21.83500099,22.22500229
1675,26.53300095,21.90100098,21.63500023,15.77500057,21.57300186,22.50200081
1676,26.62900162,21.84500122,21.76800156,16.48600006,21.49900055,22.33800125
1677,26.54300117,21.73900032,21.78500175,16.45900154,21.57800102,22.36100197
1678,26.34000206,21.63000107,21.78700066,16.21899986,21.82900047,22.06700134
1679,26.39300156,21.6590004,21.79100037,16.75,22.08500099,22.06000137
1680,26.3030014,21.93700027,21.60800171,16.72000122,21.7310009,22.02100182
1681,26.62200165,22.04700089,21.54400063,16.81500053,21.69400024,22.11800194
1682,26.58600044,21.7840004,21.66400146,16.57999992,21.57100105,21.83800125
1683,26.54500198,21.87100029,21.52100182,16.55000114,21.73000145,21.83200073
1684,26.56200218,21.84000015,21.56200027,16.7820015,21.73900032,22.09000206
1685,26.65000153,21.72900009,21.73000145,16.38100052,21.90500069,22.31100082
1686,26.58100128,21.6970005,21.93600082,16.58500099,22.36500168,22.22400093
1687,26.66700172,21.69900131,22.08100128,17.05200005,22.38600159,21.73500252
1688,26.77400208,21.47200012,22.38500023,17.28500175,22.11800194,21.71800232
1689,26.98600197,21.68400192,22.32800102,17.18200111,21.89500046,21.9090023
1690,26.82600212,21.46700096,22.24400139,16.97400093,21.86500168,21.98500252
1691,26.85100174,21.43400192,22.16900063,16.86000061,21.96800041,21.81200218
1692,26.68900108,21.40500069,22.26000023,16.92300034,22.23200035,21.49000168
1693,26.7460022,21.34500122,22.43400192,16.75600052,22.11300087,21.55800247
1694,26.85700035,21.43400192,22.5700016,17.00600052,22.0340004,21.80800247
1695,27.02900124,21.40100098,22.56700134,17.29100037,22.04400063,21.92000198
1696,27.24900055,21.37700081,22.51900101,17.45400047,22.32900047,21.75000191
1697,26.99000168,21.4090004,22.34500122,17.22100067,21.94400024,21.34500122
1698,27.03500175,21.3030014,22.35100174,17.02200127,21.96100044,21.61700249
1699,27.14500046,21.5320015,22.54500198,16.91900063,21.81100082,22.00600243
1700,27.16800117,21.33600044,22.0170002,17.2670002,21.88200188,22.28500175
1701,27.35800171,21.47000122,21.98500061,17.41600037,22.07300186,22.18700218
1702,27.26600075,21.66900063,22.13900185,16.99700165,22.41300201,21.7630024
1703,27.15500069,21.61200142,22.05400085,17.36700058,21.96000099,21.25800133
1704,27.12600136,21.56400108,22.1950016,17.20300102,21.69600105,21.49200249
1705,27.04000092,21.66900063,22.2310009,16.90299988,21.61400032,21.97800255
1706,27.16100121,21.87400055,22.25800133,17.01900101,21.88300133,22.41000175
1707,27.18500137,22.06000137,22.1950016,16.83800125,22.02500153,22.47300148
1708,27.02300072,21.94600105,22.13900185,16.82999992,21.92000198,22.04800224
1709,26.83200073,21.88700104,22.25600052,16.58400154,21.86700058,22.41300201
1710,27.00900078,22.07800102,22.01000023,16.51200104,21.8730011,22.46900177
1711,26.53600121,22.24300194,21.89800072,16.85200119,21.60000038,22.54700089
1712,26.6970005,21.95300102,21.79200172,17.22300148,21.36500168,22.36400223
1713,26.64600182,21.90800095,21.64700127,17.12600136,21.28500175,22.47100258
1714,26.70900154,21.78700066,21.39600182,17.19000053,21.38600159,22.29400253
1715,26.89400101,21.69000053,20.95300102,17.01800156,21.54600143,21.95400238
1716,26.59200096,21.63700104,21.07800102,17.00699997,21.78600121,21.56000137
1717,26.5530014,21.44400024,20.98400116,17.02500153,22.38300133,21.62600136
1718,26.66400146,21.71900177,21.11700058,16.72300148,22.40300179,21.82900238
1719,26.72100067,21.57500076,21.13800049,17.04600143,22.16400146,22.18300247
1720,26.60500145,21.42400169,21.10800171,17.26900101,22.05000114,22.23600197
1721,26.63200188,21.53800011,21.43900108,17.11100006,21.72500038,21.84900093
1722,26.52700043,21.51000023,21.38100052,17.35200119,21.70100021,21.59900093
1723,26.49000168,21.25800133,21.5720005,16.87200165,22.02100182,21.66900253
1724,26.38100052,21.33300018,21.77600098,16.98400116,22.31000137,21.54100227
1725,26.18300056,21.27400017,21.59800148,16.34700012,22.59100151,21.74900246
1726,26.38700104,21.08100128,21.32400131,16.68600082,22.33400154,22.03100204
1727,26.47800064,21.04800034,21.29500008,16.91300011,21.93500137,21.97300148
1728,26.51700211,20.9620018,21.43100166,16.78000069,22.01800156,21.65500259
1729,26.52100182,21.09100151,21.80600166,17.1570015,22.13900185,21.17400169
1730,26.6210022,21.06600189,21.83200073,17.09200096,22.53800201,21.2310009
1731,26.42100143,20.82600021,21.86500168,16.8220005,22.25200081,21.69400215
1732,26.42500114,20.94800186,22.0170002,17.05600166,22.45600128,21.98700142
1733,26.41100121,20.94200134,21.94100189,16.78300095,21.9070015,22.03100204
1734,26.73000145,21.01000023,22.11600113,16.81400108,21.84400177,21.78500175
1735,26.66000175,21.16000175,22.04300117,16.95000076,21.7480011,21.51200104
1736,26.57100105,21.18300056,22.20100021,17.10500145,22.05200195,21.67100143
1737,26.51200104,21.47000122,22.2670002,16.8920002,21.88900185,21.73000145
1738,26.60100174,21.4980011,22.05900192,16.91800117,22.02500153,21.94100189
1739,26.68400192,21.46600151,22.24200058,16.98300171,21.9620018,21.61000252
1740,26.7480011,21.52700043,22.22000122,16.98700142,22.36400032,21.84000206
1741,27.04900169,21.57400131,22.02000046,16.68500137,22.47700119,21.70400238
1742,26.9070015,21.46100044,21.99700165,16.75300026,22.56300163,22.16400146
1743,27.13600159,21.51100159,22.07100105,16.75800133,21.99700165,22.1950016
1744,26.89200211,21.5890007,22.59500122,16.9070015,21.90800095,22.29600143
1745,26.84400177,21.52500153,22.50800133,16.79900169,21.64400101,22.03100204
1746,26.96600151,21.54000092,22.34700012,16.6570015,21.8560009,22.04700089
1747,26.69300079,21.62000084,22.22000122,16.97600174,21.83100128,22.12200165
1748,26.82900047,21.74100113,22.0870018,17.11300087,21.93900108,22.16600227
1749,27.02800179,22.02300072,22.11400032,17.1060009,21.7820015,21.92300224
1750,26.92900085,21.58500099,22.18500137,17.08200073,22.06000137,21.70300102
1751,26.86800194,21.54100037,22.12000084,17.0510006,22.17100143,21.89800262
1752,26.89100075,21.68000031,22.30200195,17.1780014,22.41100121,22.06600189
1753,26.9980011,21.81700134,22.07900047,16.98900032,22.41200066,22.16200256
1754,26.99100113,21.6590004,22.17000198,16.89599991,22.63000107,21.94300079
1755,26.9640007,21.68700027,22.52100182,17.1230011,22.07100105,22.04400253
1756,26.76200104,21.7820015,22.49400139,17.12200165,21.66100121,21.66400146
1757,26.854002,21.76800156,22.36400032,17.15800095,21.49400139,21.76400185
1758,26.99100113,21.73900032,22.27000046,17.30000114,21.80600166,22.15800095
1759,26.84900093,21.8030014,22.26300049,17.26100159,22.02600098,22.16200256
1760,26.67500114,21.71500015,22.48500061,17.2670002,22.38500023,22.15200233
1761,26.7650013,21.5320015,22.36300087,17.19400024,22.61100197,21.71500206
1762,26.65400124,21.60800171,22.15400124,17.31900024,22.7120018,21.82900238
1763,26.80900192,21.39700127,22.19600105,17.44099998,22.22000122,21.479002
1764,26.94000053,21.61500168,22.29200172,17.26600075,22.01600075,21.98700142
1765,26.90100098,21.32800102,22.25300026,17.12700081,21.78000069,22.21000099
1766,27.23300171,21.44400024,22.12500191,17.20100021,22.10900116,22.24900246
1767,26.70500183,21.41300011,22.3030014,16.99300003,22.12000084,21.49500084
1768,26.54400063,21.79000092,22.35900116,17.45700073,22.47400093,21.49200249
1769,27.01700211,21.67500114,22.15800095,17.37700081,22.15300179,21.8030014
1770,27.00300217,21.61100197,22.41200066,17.31400108,21.73300171,22.22000122
1771,26.97800064,21.5340004,22.53800201,17.26200104,21.8010006,22.03500175
1772,27.01400185,21.63600159,22.37200165,17.11600113,21.70100021,21.99100113
1773,27.1590004,21.53500175,22.16200066,17.07500076,21.94600105,22.3560009
1774,27.24400139,21.51000023,22.06900024,17.08800125,21.97600174,22.41600227
1775,27.39300156,21.66800117,22.15300179,16.89400101,21.90300179,22.06900215
1776,27.59600067,21.58400154,21.98200035,17.09100151,22.06400108,22.06000137
1777,27.48600197,21.52400017,22.15800095,17.0510006,22.23700142,22.08000183
1778,27.33800125,21.62100029,22.03800011,16.9470005,22.18800163,22.07800102
1779,27.32700157,21.77500153,22.38000107,16.86000061,22.35300064,22.10500145
1780,27.28600121,21.63300133,22.49500084,17.01800156,22.36700058,22.24500084
1781,27.2140007,21.83100128,22.01600075,17.16600037,22.64800072,21.96300125
1782,27.53700066,21.62800026,22.13000107,17.13800049,22.35000038,21.854002
1783,27.18200111,21.6230011,22.17400169,17.21000099,21.67900085,21.48800087
1784,27.40100098,21.69000053,22.24000168,17.24200058,21.5340004,21.76400185
1785,27.33800125,21.63900185,22.4280014,17.50300026,21.58200073,22.03600121
1786,27.28300095,21.70700073,22.44300079,17.52800179,21.75900078,22.22800255
1787,27.36400223,21.8220005,22.51000023,17.52300072,21.95100021,21.94800186
1788,27.42100143,21.87000084,22.72700119,17.29600143,22.34600067,21.89400101
1789,27.21900177,21.85900116,22.3900013,17.1570015,22.09700012,21.95900154
1790,27.15400124,22.13900185,22.47500038,17.25900078,21.85900116,21.93000221
1791,27.10100174,22.27300072,22.14900017,17.31800079,21.79500198,21.85700226
1792,27.05800056,22.23600197,22.29100037,17.61700058,21.90500069,21.93100166
1793,27.09200096,22.04600143,22.31800079,17.53000069,21.93000031,21.64800072
1794,27.26000214,21.71800041,22.56000137,17.75300026,22.04100037,21.52000237
1795,27.06400108,21.50600052,22.50100136,17.73500061,22.25800133,21.66000175
1796,27.38400078,21.64700127,22.37600136,17.55700111,22.7840004,22.11200142
1797,27.2310009,21.35500145,22.24000168,17.625,22.75800133,22.08900261
1798,27.12200165,21.04300117,22.05600166,17.62200165,22.42500114,22.04900169
1799,26.98900223,21.23200035,21.97900009,17.43900108,22.07300186,21.59900093
1800,26.78900146,20.97600174,21.98200035,17.44400024,21.84500122,21.54200172
1801,26.13300133,20.9280014,22.11700058,17.51399994,21.68100166,21.64800072
1802,26.93100166,20.81500053,22.59500122,17.87600136,21.58000183,22.02200127
1803,27.42900085,20.81500053,22.4260006,17.70499992,21.80900192,22.03300095
1804,27.18500137,20.78000069,22.29600143,17.66200066,21.84100151,21.9450016
1805,27.28000069,20.79300117,22.32500076,17.56100082,21.74700165,21.48900223
1806,27.4090004,20.78000069,22.50400162,17.49900055,21.68500137,21.66100121
1807,27.32800102,20.79800034,22.58600044,17.73300171,21.95500183,21.90200233
1808,27.07800102,20.80700111,22.62000084,17.79200172,21.91300011,22.34300232
1809,27.48200226,20.89300156,22.64400101,17.72900009,22.02200127,22.41200256
1810,27.10500145,20.83800125,22.77700043,17.56100082,22.16200066,21.89900208
1811,27.41000175,20.82100105,22.93300056,17.59000015,22.25700188,21.84200096
1812,27.59800148,21.12500191,22.7820015,17.79500008,22.11500168,21.71700096
1813,27.51700211,21.05900192,22.71000099,17.64400101,22.1950016,21.90000153
1814,27.44100189,20.93800163,22.77200127,17.44300079,22.2310009,22.25000191
1815,27.40600204,21.07600021,22.56900024,17.66900063,22.38500023,22.39200211
1816,27.27800179,21.04000092,22.62500191,17.43100166,22.07300186,22.1060009
1817,27.03800201,21.08200073,22.96300125,17.87900162,21.89100075,21.74700165
1818,27.1570015,21.23700142,22.63100052,17.70900154,21.7310009,21.79200172
1819,27.37500191,21.20100021,22.99900055,17.9980011,21.9470005,21.6780014
1820,27.40100098,21.36300087,22.14100075,17.52099991,22.03100014,22.06300163
1821,27.25300217,21.37100029,22.31600189,17.39400101,22.21000099,22.1380024
1822,27.23000145,21.31200027,23.06600189,17.25699997,22.20100021,22.08800125
1823,27.31800079,21.34800148,22.70600128,17.59900093,22.12400055,21.60700226
1824,27.09400177,21.61700058,22.71300125,17.89900017,22.03100014,21.76800156
1825,26.86000061,21.60800171,22.66200066,17.41400146,22.39800072,21.65600204
1826,26.65100098,21.55700111,22.82800102,17.91100121,22.47200012,21.95300102
1827,26.85500145,21.83500099,22.84500122,18.34600067,22.29100037,21.93400192
1828,26.63600159,21.87000084,22.67000198,18.22600174,21.63300133,21.91700172
1829,26.89600182,21.62900162,22.83600044,18.09200096,21.69100189,21.97500229
1830,26.95000076,21.73000145,22.74200058,17.6950016,21.76400185,21.79000092
1831,26.9280014,21.74100113,22.82500076,17.48400116,21.83800125,21.95700073
1832,26.7120018,21.82400131,22.88300133,17.625,21.89500046,22.11500168
1833,26.69200134,21.6570015,22.91100121,17.95000076,21.86100197,22.08600235
1834,26.81500053,21.72600174,22.86900139,17.86500168,21.89700127,21.45000076
1835,26.99300194,21.61200142,22.62500191,17.85000038,22.05000114,21.12900162
1836,26.80900192,21.66200066,22.63700104,17.87400055,22.29600143,21.14600182
1837,26.90600204,21.53300095,22.80900192,17.61700058,22.73900032,21.32300186
1838,26.83200073,21.44200134,22.93100166,17.52600098,22.8030014,21.77200127
1839,26.6970005,21.3390007,22.81700134,17.74500084,22.83800125,22.02300262
1840,27.18400192,21.45800018,22.97600174,17.92700005,22.21600151,22.47500229
1841,26.89600182,21.38800049,23.03600121,17.61900139,21.95600128,22.62700081
1842,26.854002,21.2840004,23.05200195,17.8370018,21.77400017,22.67700195
1843,27.34200096,21.47000122,23.11700058,17.73800087,21.70400047,21.98900223
1844,27.15000153,21.3220005,23.22100067,17.76600075,21.73900032,21.94200134
1845,26.98600197,21.36800194,23.33100128,17.87600136,21.83500099,21.83300209
1846,27.14600182,21.31000137,23.20400047,17.70100021,21.84100151,22.27700233
1847,27.24000168,21.07900047,23.29900169,17.70300102,21.85000038,22.47700119
1848,27.23700142,21.28000069,23.47200203,17.82400131,21.89700127,22.41800117
1849,27.19800186,21.29700089,23.38300133,18.00100136,22.02100182,22.09800148
1850,27.29700089,21.30800056,23.13400078,17.8730011,21.96500015,21.73400116
1851,27.38700104,21.22400093,23.11700058,17.96500015,22.02200127,21.91500092
1852,27.49100113,21.38900185,23.08000183,17.81200027,22.0340004,22.29100227
1853,27.47500038,21.3900013,23.32100105,17.79800034,21.89100075,22.50500107
1854,27.59200096,21.3200016,23.49700165,17.91400146,21.86900139,22.33800125
1855,27.46100044,21.26400185,23.2650013,17.90100098,21.78000069,21.79100227
1856,27.50400162,21.38400078,23.37800026,17.85700035,22.01100159,21.70200157
1857,27.54900169,21.52100182,23.37600136,17.94099998,22.06100082,21.79900169
1858,27.51200104,21.54500008,23.1570015,18.11100006,22.13200188,21.88700104
1859,27.32500076,21.51800156,23.20900154,18.28900146,22.09900093,22.10300255
1860,27.3900013,21.65600014,23.4640007,18.31700134,22.04200172,22.07200241
1861,27.46800041,21.82400131,23.45600128,18.64500046,21.85900116,21.8010025
1862,27.45400047,21.90600014,23.35200119,18.26000023,21.94400024,21.34300232
1863,27.27700043,21.81600189,23.51600075,17.8390007,22.08600044,21.21600151
1864,26.9280014,21.86600113,23.58000183,18.10200119,22.29200172,21.354002
1865,26.89500046,21.84000015,22.69600105,18.02600098,22.32500076,21.70600128
1866,27.16500092,21.82100105,22.79700089,18.08600044,22.61900139,21.72200203
1867,27.01700211,21.84000015,20.83300018,18.49900055,22.89500046,21.37800217
1868,27.09900093,21.81400108,21.06700134,18.3390007,22.9280014,21.12200165
1869,27.21600151,21.70400047,21.90000153,18.26900101,22.35200119,21.3010025
1870,27.25400162,21.79200172,22.08100128,18.0700016,21.80500031,21.77100182
1871,27.09100151,21.81900024,22.04800034,17.93400002,21.57600021,21.93400192
1872,27.02300072,21.86500168,21.92200089,18.03300095,21.91700172,21.81700134
1873,27.03800201,22.03300095,22.03300095,17.9980011,22.13900185,21.76200104
1874,26.94400215,21.56600189,22.38600159,17.99500084,22.16800117,21.9070015
1875,27.02900124,21.68100166,22.36900139,18.26399994,21.88600159,22.03000259
1876,27.13200188,21.71700096,22.16600037,18.28800011,21.73700142,22.28700256
1877,27.23600197,21.77300072,21.87900162,18.08100128,21.72600174,22.30600166
1878,27.24300194,21.59300041,22.04100037,17.72600174,21.72800064,22.26400185
1879,27.12800217,21.67400169,22.4640007,17.53100014,21.88300133,21.86400223
1880,27.18600082,21.67300034,22.59200096,17.66200066,21.97000122,21.9620018
1881,27.28000069,21.77000046,22.47800064,18.02300072,22.26900101,21.97200203
1882,27.77800179,21.64500046,22.90100098,17.94000053,22.29000092,22.20900154
1883,27.5150013,21.79900169,22.40800095,17.67900085,22.22600174,22.35300255
1884,27.34500122,21.73300171,22.88400078,17.4980011,21.7120018,22.29300117
1885,27.33400154,21.61800194,22.7820015,17.69099998,21.79600143,21.88700104
1886,27.4450016,21.71000099,22.70100021,17.86700058,21.79400063,21.73900223
1887,27.23000145,21.82300186,22.5170002,17.58699989,22.27000046,21.47000122
1888,27.48700142,21.69200134,22.40000153,17.79300117,22.19100189,21.71600151
1889,27.61400223,21.93100166,22.35800171,17.80500031,21.81600189,22.09900093
1890,27.47200203,21.6420002,22.45500183,17.66800117,21.64600182,22.23200226
1891,27.37400055,21.51100159,22.60000038,17.8370018,21.69600105,21.69900131
1892,27.25800133,21.70900154,22.61400032,18.10200119,21.73200035,21.28800201
1893,27.41800117,21.84900093,22.20900154,18.18100166,21.94900131,21.22300148
1894,27.24900055,21.88000107,22.41100121,18.0340004,22.17900085,21.51200104
1895,27.32100105,22.0890007,22.37100029,17.84900093,22.58200073,21.81600189
1896,27.45500183,22.07100105,22.61000061,18.07700157,22.60100174,22.0340023
1897,27.37200165,22.08500099,22.54900169,18.27700043,22.56600189,21.71500206
1898,27.08000183,22.05200195,22.48400116,18.46000099,22.11700058,21.49700165
1899,27.15200043,22.03100014,22.59000015,18.25699997,22.00200081,21.62400246
1900,27.26900101,22.03000069,22.57900047,17.97700119,22.05400085,21.80600166
1901,27.22300148,22.02100182,22.46500015,18.06100082,22.16100121,21.70600128
1902,27.47000122,22.0890007,22.53900146,18.14500046,22.07700157,21.5870018
1903,26.9070015,22.0510006,22.66900063,17.99700165,22.49400139,21.49100113
1904,27.0870018,21.97000122,22.59300041,17.93200111,22.604002,21.56300163
1905,27.4450016,22.07300186,22.52500153,18.20499992,22.48800087,22.01600075
1906,27.22800064,22.1780014,22.42700195,18.25,22.01000023,22.16800117
1907,26.98400116,22.21700096,22.47400093,18.12600136,21.77200127,21.97000122
1908,27.1400013,22.02000046,22.39700127,17.99500084,21.9070015,21.70200157
1909,27.27600098,21.98700142,22.56500053,18.41300011,21.85200119,21.85500145
1910,27.26900101,21.83100128,22.65100098,17.90600014,22.12000084,22.07700157
1911,27.18100166,22.1760006,22.6760006,17.86500168,21.99900055,21.79300117
1912,27.27100182,22.17400169,22.47400093,18.14900017,22.2120018,21.75400162
1913,27.07300186,21.85900116,22.70000076,18.17200089,22.51200104,21.81300163
1914,27.08400154,21.76600075,22.61200142,18.02400017,22.65200043,21.89600182
1915,27.07900047,21.75600052,22.88600159,18.18400002,22.27900124,21.99300194
1916,27.26800156,21.66700172,22.86900139,18.11000061,21.92200089,21.76600075
1917,27.08500099,21.78800011,22.72500038,18.33100128,21.60800171,21.94000244
1918,27.23000145,21.83000183,22.65600014,18.18800163,21.76900101,22.09300232
1919,27.36400223,21.91800117,22.81700134,18.22600174,21.68700027,21.96500206
1920,27.19400215,21.95500183,23.10900116,18.05000114,21.87500191,21.90300179
1921,27.50300217,21.80700111,23.20400047,18.04900169,21.97600174,21.76000214
1922,27.79500198,21.6060009,23.18400192,18.40500069,22.27900124,21.56800079
1923,27.38400078,21.86700058,22.99000168,18.21600151,22.07800102,21.70200157
1924,27.26600075,22.03600121,22.74100113,18.23900032,22.10700035,21.93700218
1925,27.5530014,22.07900047,22.75900078,18.28800011,22.21000099,21.9260025
1926,27.34400177,21.78800011,22.84000015,17.98300171,22.38100052,21.92000198
1927,27.36000061,21.98800087,22.84200096,17.81599998,22.52800179,21.75100136
1928,27.30800056,22.01900101,22.89300156,18.125,22.50800133,21.46700096
1929,27.49900055,22.07100105,22.55700111,18.29200172,22.14100075,21.63900185
1930,27.25100136,21.98600197,22.69200134,18.43600082,21.85500145,21.49500084
1931,27.61800194,22.16000175,22.85700035,18.47400093,21.74100113,21.9810009
1932,27.60500145,21.98300171,22.92500114,18.57100105,21.62400055,21.82500076
1933,27.42300224,22.12500191,23.02500153,18.46000099,21.83600044,21.83500099
1934,27.22400093,21.9470005,22.96100044,18.57100105,22.06800079,21.29500198
1935,27.38200188,22.24700165,22.72400093,18.85300064,22.19800186,21.19900131
1936,27.26700211,22.15400124,22.45200157,18.9260006,22.26100159,21.35800171
1937,27.229002,22.34100151,22.25800133,18.5870018,22.08800125,21.39500237
1938,27.09500122,22.17100143,22.14500046,18.44799995,22.34600067,21.75400162
1939,27.27000046,22.2820015,22.04400063,18.50400162,22.25400162,21.57600212
1940,27.41900063,22.18700027,22.21500015,18.24300003,22.29500198,21.60900116
1941,27.25000191,22.30900192,22.0510006,18.28300095,22.35300064,21.37600136
1942,27.37700081,22.29000092,22.46800041,18.02800179,22.63500023,21.6760025
1943,27.14200211,22.40100098,22.2480011,18.44300079,22.63400078,21.87000084
1944,27.33500099,22.29000092,22.18700027,18.47100067,22.15600014,21.97600174
1945,27.35700035,22.28300095,22.31500053,18.48900032,21.58800125,22.17400169
1946,27.26700211,22.20800018,22.46700096,18.51000023,21.26800156,22.20300102
1947,27.39400101,22.0510006,22.4640007,18.4620018,21.48700142,22.02500153
1948,27.50700188,21.92700195,22.31000137,18.27700043,21.63700104,21.96500206
1949,27.43800163,21.83400154,22.36500168,18.22100067,21.86300087,21.96100235
1950,27.29800224,21.95600128,22.4280014,18.16800117,21.98200035,22.11900139
1951,27.3030014,21.90600014,22.46600151,18.38100052,22.11000061,21.97800255
1952,27.33200073,22.0340004,22.40400124,18.63199997,22.09800148,22.00500107
1953,27.35000038,21.9620018,22.41700172,18.49500084,22.26200104,21.81800079
1954,27.48300171,22.04800034,22.50000191,18.56200027,22.60000038,21.82800102
1955,27.67500114,21.83500099,22.44900131,18.43500137,22.729002,21.68900108
1956,27.49000168,21.8730011,22.59700012,18.47500038,22.54800034,21.67300224
1957,27.44200134,21.87100029,22.81700134,18.34500122,21.82500076,21.70500183
1958,27.56600189,22.00600052,22.68400192,18.84000015,21.52600098,21.8010025
1959,27.68300056,21.92000198,23.15400124,18.83100128,21.27000046,21.58300209
1960,27.54900169,21.76600075,22.604002,18.52600098,21.50200081,21.62700081
1961,27.57300186,21.7840004,22.61900139,18.79300117,21.67100143,21.61900139
1962,27.72000122,22.01200104,22.63800049,19.06500053,21.75900078,21.60700226
1963,27.94800186,21.97900009,22.41900063,19.125,21.91800117,21.51200104
1964,27.65300179,22.18400192,22.49600029,19.10100174,22.104002,21.54000092
1965,28.05200195,21.96700096,22.79000092,18.73400116,22.67900085,21.50600243
1966,27.70800209,22.05000114,22.83200073,18.17900085,22.72200203,21.47800255
1967,27.84900093,22.22000122,22.65200043,18.48600006,22.45800018,21.45900154
1968,27.88200188,22.29000092,22.81200027,18.41500092,21.67300034,21.53500175
1969,27.70400047,22.25800133,22.83400154,17.92900085,21.60500145,21.93800163
1970,27.54200172,22.25400162,22.60000038,17.6570015,21.4470005,22.01200104
1971,27.74500084,22.4070015,22.66600037,18.0530014,21.84700012,21.73600197
1972,27.64600182,22.41600037,22.52500153,18.26600075,21.89100075,21.6210022
1973,27.64600182,22.44800186,22.79200172,18.47600174,22.07900047,21.4280014
1974,27.45400047,22.48300171,22.92200089,18.54900169,22.1970005,21.63500214
1975,27.50400162,22.63400078,22.70300102,18.63300133,22.29100037,21.74000168
1976,27.33300209,22.46000099,22.57600021,18.26399994,22.19800186,21.80900192
1977,27.36000061,22.59400177,22.64100075,17.84500122,22.2310009,21.99200249
1978,27.33300209,22.53500175,22.73600197,17.59800148,22.0510006,22.44200134
1979,27.40400124,22.5510006,22.72000122,17.60900116,22.01600075,22.6400013
1980,27.32100105,22.35300064,22.75100136,17.74000168,21.95400047,22.42900085
1981,27.26700211,22.5530014,22.79300117,17.35300064,22.00200081,22.15100098
1982,27.33800125,22.38900185,22.79500198,17.52600098,22.06100082,22.13900185
1983,27.34600067,22.38700104,22.55700111,17.77700043,22.10100174,22.229002
1984,27.229002,22.08600044,22.45900154,17.75800133,21.99000168,22.23600197
1985,27.05500221,22.27900124,22.02800179,17.6760006,21.9470005,21.94800186
1986,27.06000137,22.29800034,21.7840004,17.63400078,21.92900085,22.03300095
1987,27.0890007,22.21000099,21.78100014,17.53900146,22.06000137,21.91000175
1988,27.09300041,22.0510006,21.71900177,17.48600006,22.07500076,21.95300102
1989,27.30500221,22.06200027,21.69200134,17.80200005,22.05900192,21.94200134
1990,27.43400192,22.11000061,22.15400124,17.96700096,22.11900139,21.83900261
1991,27.42400169,22.15100098,21.74300194,18.02099991,22.47800064,21.69000244
1992,27.47800064,22.06800079,21.7670002,18.25200081,22.46300125,21.61800194
1993,27.62800217,22.11200142,21.95100021,17.80200005,22.06500053,21.90100098
1994,27.40600204,22.15100098,21.90500069,17.96300125,21.37700081,21.854002
1995,27.71100044,22.00300026,21.87600136,18.30800056,21.20400047,21.72700119
1996,27.33800125,22.01000023,21.99700165,18.32900047,21.2670002,21.64600182
1997,27.46300125,22.14400101,22.06500053,18.37200165,21.36700058,21.5510025
1998,27.48300171,22.26100159,22.03000069,18.01600075,21.65400124,21.90200233
1999,27.63800049,22.20400047,22.11000061,17.96700096,21.70400047,22.0320015
2000,27.50400162,22.20200157,22.16400146,18.09800148,22.00700188,21.93100166
2001,27.40000153,22.3200016,22.1950016,18.09300041,22.10500145,21.60800171
2002,27.34100151,22.15000153,22.32100105,18.11300087,22.21700096,21.44600105
2003,27.5510006,22.4640007,22.41100121,17.98300171,22.0700016,21.25200081
2004,27.62400055,22.30000114,22.19900131,18.09900093,22.20400047,21.49200249
2005,27.3730011,22.37000084,22.06000137,18.05900002,22.31400108,21.68000221
2006,27.44100189,22.50600052,22.31100082,17.91100121,22.22000122,21.88700104
2007,27.57100105,22.72400093,22.01600075,17.94600105,22.18300056,21.46400261
