目标液位#1 Time,目标液位#1 ValueY,实际液位#1 ValueY,塞棒位置#1 ValueY,拉速#1 ValueY,中包重量 ValueY,大包2重 ValueY
2022/6/8 12:44,77,63.49747467,19.76300049,0.324441284,51.60048294,241.8149719
2022/6/8 12:44,77,62.77437592,19.74100113,0.330589086,51.64930344,241.8149719
2022/6/8 12:44,77,62.02461624,19.69000053,0.328434259,51.64930344,241.7896423
2022/6/8 12:44,77,61.1919632,19.61700058,0.353909701,51.64387894,241.7643127
2022/6/8 12:44,77,60.20977402,19.61700058,0.357280076,51.64387894,241.7516785
2022/6/8 12:44,77,59.21815109,19.87000084,0.357936323,51.64387894,241.7010193
2022/6/8 12:44,77,58.09998703,20.5530014,0.354720265,51.69271469,241.7136841
2022/6/8 12:44,77,56.44849396,20.57600021,0.352854133,51.64387894,241.7010193
2022/6/8 12:44,77,53.71291351,20.54900169,0.370201826,51.64930344,241.7010193
2022/6/8 12:44,77,54.10873032,22.18100166,0.357597947,51.64930344,241.6503906
2022/6/8 12:44,77,54.93159485,23.35200119,0.354516536,51.69813919,241.6503906
2022/6/8 12:44,77,54.89761734,21.52000046,0.358848304,51.69813919,241.6377258
2022/6/8 12:44,77,55.7755928,22.73300171,0.36052984,51.69813919,241.599762
2022/6/8 12:44,77,56.80371475,21.98800087,0.353321642,51.69813919,241.5870972
2022/6/8 12:44,77,57.62226868,21.22800064,0.354819119,51.69813919,241.5491028
2022/6/8 12:44,77,58.60398865,20.91000175,0.359973818,51.69813919,241.5744324
2022/6/8 12:44,77,58.55858231,20.95900154,0.353750229,51.69813919,241.5238037
2022/6/8 12:44,77,58.19488525,21.59300041,0.358029544,51.69813919,241.4984741
2022/6/8 12:44,77,58.37311554,21.46000099,0.360549122,51.69813919,241.4984741
2022/6/8 12:44,77,58.31680679,22.81200027,0.356467336,51.69813919,241.4858093
2022/6/8 12:44,77,58.98141861,23.07800102,0.356003702,51.69813919,241.4858093
2022/6/8 12:44,77,60.12373352,21.79100037,0.35993576,51.69813919,241.4225159
2022/6/8 12:44,77,61.53744125,20.94900131,0.353121877,51.69813919,241.3972168
2022/6/8 12:44,77,60.32858276,20.48400116,0.354863286,51.69813919,241.3972168
2022/6/8 12:44,77,59.98167801,20.47600174,0.366651714,51.69813919,241.384552
2022/6/8 12:44,77,61.51314163,20.43800163,0.348954648,51.69813919,241.3465576
2022/6/8 12:44,77,62.88074493,20.44000053,0.381059825,51.69813919,241.3339233
2022/6/8 12:44,77,63.23637009,20.39700127,0.383086026,51.75239182,241.3339233
2022/6/8 12:44,77,63.2138176,20.43600082,0.382172644,51.75239182,241.295929
2022/6/8 12:44,77,62.80002213,20.43100166,0.382627547,51.75239182,241.2832642
2022/6/8 12:44,77,62.55144119,20.43200111,0.380766392,51.75239182,241.2579651
2022/6/8 12:44,77,61.94571304,20.57500076,0.377407014,51.75239182,241.2706299
2022/6/8 12:44,77,61.5018425,21.7140007,0.382141232,51.75239182,241.2579651
2022/6/8 12:44,77,61.1421814,21.68500137,0.38322407,51.75239182,241.2073059
2022/6/8 12:44,77,61.24101257,21.44800186,0.393743336,51.75239182,241.169342
2022/6/8 12:44,77,61.74753189,21.5320015,0.375115454,51.75239182,241.169342
2022/6/8 12:44,77,62.12232971,22.31100082,0.380034834,51.75239182,241.1566772
2022/6/8 12:44,77,62.5915451,22.93400192,0.392141849,51.75239182,241.1060486
2022/6/8 12:44,77,63.82242203,22.23700142,0.382195741,51.75239182,241.1060486
2022/6/8 12:44,77,65.16229248,22.02700043,0.376984537,51.75239182,241.080719
2022/6/8 12:44,77,65.85296631,22.13700104,0.382745415,51.75239182,241.0680847
2022/6/8 12:44,77,65.75726318,21.98900032,0.382614374,51.75239182,241.0300903
2022/6/8 12:44,77,66.72296906,21.96300125,0.382360071,51.75239182,241.0300903
2022/6/8 12:44,77,67.08334351,21.86500168,0.379301846,51.75239182,241.0300903
2022/6/8 12:44,77,67.11186218,21.59100151,0.385666609,51.75239182,241.0047607
2022/6/8 12:44,77,67.12437439,21.47700119,0.377841413,51.75239182,240.9794617
2022/6/8 12:44,77,67.31510925,21.48000145,0.375727683,51.75239182,240.9541321
2022/6/8 12:44,77,66.9697113,21.4470005,0.390348494,51.75239182,240.9541321
2022/6/8 12:44,77,66.53044891,21.45600128,0.403391927,51.80121994,240.9161682
2022/6/8 12:44,77,65.80451965,21.4640007,0.402933776,51.80121994,240.9035034
2022/6/8 12:44,77,65.32237244,21.50300026,0.409533918,51.80121994,240.9035034
2022/6/8 12:44,77,64.61342621,21.89600182,0.408217818,51.80121994,240.865509
2022/6/8 12:44,77,63.98286057,22.88400078,0.403875828,51.80121994,240.865509
2022/6/8 12:44,77,63.29463577,23.52700043,0.403034836,51.80121994,240.8148804
2022/6/8 12:44,77,63.24554062,23.42400169,0.416549832,51.80121994,240.8148804
2022/6/8 12:44,77,63.45114517,23.6780014,0.409798443,51.80121994,240.84021
2022/6/8 12:44,77,64.03029633,23.18700027,0.400466681,51.80121994,240.7895813
2022/6/8 12:44,77,64.72424316,22.71100044,0.416174114,51.85004044,240.7642517
2022/6/8 12:44,77,64.94276428,22.23900032,0.40916118,51.85004044,240.713623
2022/6/8 12:44,77,64.75045776,22.22400093,0.405661434,51.85004044,240.7389221
2022/6/8 12:44,77,64.23232269,22.21100044,0.410350323,51.85004044,240.7009583
2022/6/8 12:44,77,63.84078979,22.21000099,0.407657295,51.85004044,240.6882935
2022/6/8 12:44,77,63.35619354,22.38400078,0.407782257,51.85004044,240.6376648
2022/6/8 12:44,77,62.84548187,22.36000061,0.405655205,51.85004044,240.6503296
2022/6/8 12:44,77,62.03990173,22.36000061,0.409924448,51.85004044,240.6123352
2022/6/8 12:44,77,61.2470665,22.34800148,0.405332863,51.85004044,240.5996704
2022/6/8 12:44,77,60.32159805,22.29300117,0.428089947,51.85004044,240.5996704
2022/6/8 12:44,77,59.51412201,22.30400085,0.438216627,51.85004044,240.5490417
2022/6/8 12:44,77,58.40908432,22.36200142,0.433227152,51.85004044,240.5490417
2022/6/8 12:45,77,57.22552872,24.22000122,0.428278983,51.85004044,240.4984131
2022/6/8 12:45,77,56.24922943,24.84200096,0.440738529,51.85004044,240.4857483
2022/6/8 12:45,77,56.22933578,24.81900024,0.429513067,51.85004044,240.4984131
2022/6/8 12:45,77,57.40502167,24.77900124,0.429885805,51.85004044,240.4857483
2022/6/8 12:45,77,58.91930008,24.67400169,0.435471058,51.80121994,240.4730835
2022/6/8 12:45,77,60.04787445,24.64700127,0.435776472,51.80121994,240.4224548
2022/6/8 12:45,77,61.37070084,24.62200165,0.428363323,51.80121994,240.4351196
2022/6/8 12:45,77,62.86435699,24.604002,0.426880211,51.80121994,240.3971252
2022/6/8 12:45,77,64.26399231,24.47700119,0.435301453,51.79578781,240.384491
2022/6/8 12:45,77,65.91533661,24.27300072,0.433518469,51.74153519,240.3464966
2022/6/8 12:45,77,67.67371368,24.25700188,0.425101131,51.74153519,240.3464966
2022/6/8 12:45,77,70.12036896,24.00200081,0.437677145,51.74153519,240.3464966
2022/6/8 12:45,77,71.68710327,23.95200157,0.44886747,51.75239182,240.2832031
2022/6/8 12:45,77,73.13973999,23.95400047,0.454312652,51.69813919,240.2832031
2022/6/8 12:45,77,74.12683868,23.97800064,0.460416317,51.69813919,240.2705383
2022/6/8 12:45,77,75.37838745,21.22400093,0.454519659,51.69813919,240.2705383
2022/6/8 12:45,77,76.18640137,21.18800163,0.454912335,51.69813919,240.2452393
2022/6/8 12:45,77,76.89163208,21.00500107,0.453727067,51.69813919,240.1945801
2022/6/8 12:45,77,76.76364899,21.44300079,0.459664911,51.69813919,240.1945801
2022/6/8 12:45,77,76.91918945,21.56400108,0.453193039,51.64930344,240.1819153
2022/6/8 12:45,77,76.62749481,21.56300163,0.456220001,51.64930344,240.1439514
2022/6/8 12:45,77,76.58677673,21.53500175,0.464765936,51.64930344,240.1186218
2022/6/8 12:45,77,76.03868866,22.21500015,0.458075762,51.64930344,240.1312866
2022/6/8 12:45,77,75.93399048,22.09900093,0.456413686,51.60048294,240.080658
2022/6/8 12:45,77,75.91500854,22.07500076,0.460665703,51.60048294,240.0553284
2022/6/8 12:45,77,76.3412323,21.93500137,0.459182918,51.60048294,240.0553284
2022/6/8 12:45,77,76.66065216,21.39400101,0.452490002,51.60590744,240.0173645
2022/6/8 12:45,77,76.7876358,21.45600128,0.452979743,51.60048294,240.0300293
2022/6/8 12:45,77,76.67137146,21.48600197,0.4542377,51.60048294,239.9793701
2022/6/8 12:45,77,76.39395905,23.23500061,0.453097433,51.55165482,239.9793701
2022/6/8 12:45,77,76.11936188,22.979002,0.453034222,51.55165482,239.954071
2022/6/8 12:45,77,76.49533081,23.25800133,0.468555868,51.55165482,239.954071
2022/6/8 12:45,77,77.75431824,23.56500053,0.455410063,51.55165482,239.9160767
2022/6/8 12:45,77,79.16248322,23.81700134,0.501037002,51.55165482,239.9034424
2022/6/8 12:45,77,81.31434631,23.81800079,0.507725239,51.55165482,239.8781128
2022/6/8 12:45,77,83.53983307,20.80700111,0.509859562,51.49739456,239.865448
2022/6/8 12:45,77,85.57400513,19.63000107,0.505896509,51.49739456,239.8527832
2022/6/8 12:45,77,85.89826202,19.11700058,0.505982697,51.49739456,239.776825
2022/6/8 12:45,77,84.74772644,14.82400036,0.52100569,51.49739456,239.8021545
2022/6/8 12:45,77,82.3086319,20.42700005,0.510064006,51.49739456,239.8021545
2022/6/8 12:45,77,81.15850067,16.87700081,0.507797599,51.44856644,239.7641907
2022/6/8 12:45,77,79.62033844,19.78000069,0.510255277,51.49739456,239.7515259
2022/6/8 12:45,77,81.27173615,16.7670002,0.505584538,51.44856644,239.7388611
2022/6/8 12:45,77,81.55116272,17.25,0.501589298,51.44856644,239.7388611
2022/6/8 12:45,77,83.71121216,14.96900082,0.508457839,51.40517044,239.6882324
2022/6/8 12:45,77,82.19119263,16.31300163,0.511551738,51.40517044,239.6882324
2022/6/8 12:45,77,81.77961731,16.50900078,0.505863547,51.40517044,239.650238
2022/6/8 12:45,77,79.55525208,16.51600075,0.503629565,51.40517044,239.650238
2022/6/8 12:45,77,79.05731201,16.53000069,0.517656446,51.40517044,239.6122742
2022/6/8 12:45,77,77.21437073,16.55900002,0.505283535,51.40517044,239.5869446
2022/6/8 12:45,77,76.51786804,16.70900154,0.504784346,51.40517044,239.5869446
2022/6/8 12:45,77,74.28093719,16.71199989,0.505383492,51.44314194,239.5616455
2022/6/8 12:45,77,73.39164734,16.7140007,0.508000433,51.44314194,239.5109863
2022/6/8 12:45,77,71.12843323,16.71899986,0.504483342,51.44314194,239.4983215
2022/6/8 12:45,77,69.97162628,16.96500015,0.50531888,51.44314194,239.4603577
2022/6/8 12:45,77,67.70617676,17.78000069,0.515444994,51.44856644,239.4476929
2022/6/8 12:45,77,66.82744598,17.88600159,0.507136464,51.49739456,239.409729
2022/6/8 12:45,77,65.30271149,18.25400162,0.508751035,51.49739456,239.3717346
2022/6/8 12:45,77,65.01296234,18.45200157,0.508835614,51.49739456,239.3337708
2022/6/8 12:45,77,63.62286377,18.62900162,0.509949863,51.49739456,239.3337708
2022/6/8 12:45,77,63.64713669,18.75300026,0.507465422,51.49739456,239.2957764
2022/6/8 12:45,77,62.91335297,19.95000076,0.504275322,51.49739456,239.2451477
2022/6/8 12:45,77,62.97185898,20.46100044,0.516648948,51.55165482,239.2198486
2022/6/8 12:45,77,62.75049591,20.5530014,0.505061746,51.55165482,239.2198486
2022/6/8 12:45,77,63.84197235,19.60000038,0.532267213,51.55165482,239.1312256
2022/6/8 12:45,77,64.19120789,19.06800079,0.543523312,51.55165482,239.0805969
2022/6/8 12:45,77,63.6684494,20.58200073,0.532113135,51.60048294,239.0805969
2022/6/8 12:45,77,62.72317505,22.17200089,0.528118968,51.60048294,239.0426025
2022/6/8 12:45,77,62.7987709,22.16500092,0.531200945,51.60048294,239.0173035
2022/6/8 12:45,77,64.77417755,21.85900116,0.531721652,51.60048294,238.9793091
2022/6/8 12:45,77,67.2749176,19.19900131,0.526777148,51.60048294,238.9286804
2022/6/8 12:45,77,68.48681641,19.22200012,0.527844369,51.60048294,238.9160156
2022/6/8 12:45,77,68.48027039,19.22600174,0.543548107,51.60048294,238.865387
2022/6/8 12:45,77,67.18824768,19.22500038,0.529147744,51.60048294,238.8273926
2022/6/8 12:45,77,66.89076233,19.22600174,0.528103292,51.64930344,238.8147278
2022/6/8 12:45,77,66.14068604,19.19300079,0.536035538,51.64930344,238.7640991
2022/6/8 12:45,77,65.67599487,19.37900162,0.536420643,51.64930344,238.7134705
2022/6/8 12:45,77,65.29405975,19.45600128,0.533045411,51.64930344,238.6628418
2022/6/8 12:45,77,65.09514618,19.17000008,0.529193997,51.69813919,238.6248474
2022/6/8 12:45,77,64.27892303,20.41400146,0.540348768,51.69813919,238.6248474
2022/6/8 12:45,77,63.90876007,20.06400108,0.528592765,51.69813919,238.561554
2022/6/8 12:45,77,63.4973259,20.06100082,0.530228972,51.69813919,238.5362549
2022/6/8 12:45,77,63.71015167,20.06100082,0.538624525,51.75781631,238.4982605
2022/6/8 12:45,77,63.4705658,20.06100082,0.528380752,51.75239182,238.4855957
2022/6/8 12:45,77,63.64730453,21.10400009,0.530308664,51.75239182,238.434967
2022/6/8 12:45,77,63.41020966,21.09900093,0.534438014,51.75239182,238.3843384
2022/6/8 12:45,77,63.5321846,21.10100174,0.53745085,51.75239182,238.3590088
2022/6/8 12:45,77,63.91233826,21.09000015,0.525919855,51.80121994,238.3337097
2022/6/8 12:45,77,64.63857269,21.07500076,0.555784762,51.80664444,238.2577515
2022/6/8 12:45,77,65.12689209,20.92200089,0.562483668,51.80121994,238.2450867
2022/6/8 12:45,77,65.58834839,20.98300171,0.558055222,51.80121994,238.194458
2022/6/8 12:45,77,65.58259583,21.78100014,0.557033658,51.85004044,238.1817932
2022/6/8 12:45,77,65.93963623,22.04700089,0.558110774,51.85004044,238.1691284
2022/6/8 12:45,77,66.77209473,22.02300072,0.560014486,51.85004044,238.0805054
2022/6/8 12:45,77,68.43649292,21.88400078,0.556601882,51.85004044,238.0678406
2022/6/8 12:45,77,69.94546509,21.63400078,0.554269314,51.85004044,238.0298767
2022/6/8 12:45,77,71.34921265,21.66200066,0.565242767,51.85004044,237.9919128
2022/6/8 12:45,77,72.26134491,21.66100121,0.556100488,51.85004044,237.9412537
2022/6/8 12:45,77,73.47080994,21.65800095,0.555492282,51.85004044,237.890625
2022/6/8 12:45,77,74.88762665,21.65200043,0.557238698,51.85004044,237.8779602
2022/6/8 12:45,77,76.2746048,21.59300041,0.559691787,51.89887619,237.8652954
2022/6/8 12:45,77,77.3425827,20.38800049,0.555325627,51.89887619,237.802002
2022/6/8 12:45,77,78.24549866,19.77200127,0.551254392,51.89887619,237.7640381
2022/6/8 12:45,77,78.34991455,19.79300117,0.567936957,51.89887619,237.7260437
2022/6/8 12:45,77,77.54141235,19.82100105,0.55432874,51.95312881,237.7134094
2022/6/8 12:45,77,76.80638885,19.81900024,0.553951621,51.95312881,237.675415
2022/6/8 12:45,77,76.25746918,19.8200016,0.556912601,51.95312881,237.6247864
2022/6/8 12:45,77,75.4697113,19.81800079,0.558450937,52.00195694,237.5994568
2022/6/8 12:45,77,74.65128326,19.81700134,0.560118318,52.00195694,237.5614929
2022/6/8 12:45,77,74.03282166,19.81700134,0.554044783,52.00195694,237.4981995
2022/6/8 12:45,77,73.29430389,19.81900024,0.564626873,52.00195694,237.4602051
2022/6/8 12:45,77,72.44312286,19.82500076,0.556142807,52.09961319,237.434906
2022/6/8 12:45,77,71.44667053,19.93400002,0.550806999,52.09961319,237.4095764
2022/6/8 12:45,77,70.56824493,20.18900108,0.581556916,52.05078506,237.3336182
2022/6/8 12:45,77,69.58824921,20.24400139,0.581694424,52.09961319,237.3336182
2022/6/8 12:45,77,68.75161743,20.25600052,0.578552604,52.09961319,237.2829895
2022/6/8 12:45,77,68.1831131,20.37900162,0.587172866,52.14300919,237.2449951
2022/6/8 12:45,77,67.5934906,22.32800102,0.588803887,52.14300919,237.2070313
2022/6/8 12:45,77,67.04496002,22.00800133,0.579266965,52.14300919,237.1437378
2022/6/8 12:45,77,67.57665253,22.0530014,0.57779932,52.19184494,237.1564026
2022/6/8 12:46,77,69.42121887,20.45800018,0.577777505,52.20269394,237.1057434
2022/6/8 12:46,77,70.80487061,20.87200165,0.583135545,52.20269394,237.0677795
2022/6/8 12:46,77,70.60448456,20.86400032,0.580528319,52.20269394,237.0298157
2022/6/8 12:46,77,70.10746765,20.87200165,0.578842521,52.25152206,236.9918213
2022/6/8 12:46,77,69.42575836,21.93600082,0.588575363,52.25152206,236.9665222
2022/6/8 12:46,77,69.1811142,21.39700127,0.58022052,52.30035019,236.9285278
2022/6/8 12:46,77,69.12069702,21.39500046,0.576387584,52.30035019,236.8652344
2022/6/8 12:46,77,69.48490143,21.39300156,0.584047616,52.30035019,236.8652344
2022/6/8 12:46,77,69.12111664,21.38800049,0.58899349,52.30035019,236.8272705
2022/6/8 12:46,77,68.51944733,21.41800117,0.580256164,52.34917831,236.7766113
2022/6/8 12:46,77,68.34455872,22.21300125,0.58501637,52.34917831,236.7639465
2022/6/8 12:46,77,68.51049805,22.17400169,0.591498911,52.34917831,236.7006531
2022/6/8 12:46,77,68.84437561,22.1400013,0.579527497,52.34917831,236.6626892
2022/6/8 12:46,77,69.36884308,22.13400078,0.57942462,52.40343094,236.6247253
2022/6/8 12:46,77,69.78484344,22.15300179,0.586588383,52.40343094,236.5740662
2022/6/8 12:46,77,70.23744965,22.15100098,0.582466245,52.45225906,236.5614014
2022/6/8 12:46,77,70.6579361,22.15100098,0.581888855,52.45225906,236.5107727
2022/6/8 12:46,77,70.95806885,22.14600182,0.584365368,52.45225906,236.4728088
2022/6/8 12:46,77,71.1735611,22.14100075,0.588072479,52.46853256,236.4474792
2022/6/8 12:46,77,71.34094238,22.13800049,0.57600224,52.50108719,236.4221497
2022/6/8 12:46,77,71.63082123,22.11600113,0.580672979,52.50108719,236.3968506
2022/6/8 12:46,77,71.86632538,22.11900139,0.579869092,52.50108719,236.3208923
2022/6/8 12:46,77,72.23917389,22.11700058,0.583468914,52.54991531,236.3082275
2022/6/8 12:46,77,72.67483521,22.11500168,0.582527339,52.54991531,236.2449341
2022/6/8 12:46,77,72.88961029,22.11100197,0.58400476,52.54991531,236.2069702
2022/6/8 12:46,77,72.89993286,22.03300095,0.58461225,52.60417557,236.1943054
2022/6/8 12:46,77,72.85063934,22.04100037,0.577847898,52.60417557,236.1436768
2022/6/8 12:46,77,73.38821411,22.04400063,0.58193773,52.60417557,236.1056824
2022/6/8 12:46,77,73.87321472,22.03800011,0.590403974,52.65299606,236.0803528
2022/6/8 12:46,77,74.11277008,22.02600098,0.584549129,52.65299606,236.0423889
2022/6/8 12:46,77,74.0880127,21.17500114,0.583004475,52.65299606,236.004425
2022/6/8 12:46,77,73.84558105,21.24700165,0.585323393,52.70182419,235.9537659
2022/6/8 12:46,77,73.3964386,21.66600037,0.5880211,52.70182419,235.9411316
2022/6/8 12:46,77,72.77011871,22.05600166,0.585576236,52.70182419,235.8904724
2022/6/8 12:46,77,72.36209869,22.20700073,0.581104577,52.75065994,235.8398438
2022/6/8 12:46,77,72.22488403,22.15000153,0.590601623,52.75065994,235.827179
2022/6/8 12:46,77,72.59443665,22.09300041,0.585588217,52.75065994,235.7765503
2022/6/8 12:46,77,72.55879211,22.38000107,0.582321405,52.75065994,235.7385559
2022/6/8 12:46,77,72.24671173,22.62800026,0.582763612,52.79948044,235.7132568
2022/6/8 12:46,77,72.12567902,22.66500092,0.587157786,52.79948044,235.6752625
2022/6/8 12:46,77,72.35804749,22.63400078,0.575729787,52.85373306,235.6372986
2022/6/8 12:46,77,72.22052765,22.89800072,0.583266854,52.85373306,235.5866699
2022/6/8 12:46,77,72.29501343,22.87200165,0.589039505,52.85373306,235.5613403
2022/6/8 12:46,77,72.51528168,22.7820015,0.609505773,52.90256119,235.5107117
2022/6/8 12:46,77,72.80597687,22.8900013,0.607166409,52.90256119,235.5107117
2022/6/8 12:46,77,72.95819855,22.91400146,0.606092036,52.90256119,235.4474182
2022/6/8 12:46,77,72.9419632,22.979002,0.611397803,52.95139694,235.396759
2022/6/8 12:46,77,73.06645203,23.01100159,0.60379678,52.95139694,235.3587952
2022/6/8 12:46,77,73.1024704,23.13000107,0.604435623,53.00021744,235.3208313
2022/6/8 12:46,77,73.14631653,23.17300034,0.60848105,53.00021744,235.2701721
2022/6/8 12:46,77,73.24833679,23.19300079,0.608767927,53.00021744,235.2575378
2022/6/8 12:46,77,73.4372406,23.17200089,0.607104361,53.05447006,235.2068787
2022/6/8 12:46,77,73.63339233,23.14600182,0.606433988,53.05447006,235.2068787
2022/6/8 12:46,77,73.621521,23.26200104,0.61493665,53.05447006,235.15625
2022/6/8 12:46,77,73.58305359,23.48800087,0.604290724,53.10330582,235.1056213
2022/6/8 12:46,77,73.8238678,23.26800156,0.599822819,53.10330582,235.1056213
2022/6/8 12:46,77,74.36801147,22.91000175,0.614245296,53.10330582,235.0423279
2022/6/8 12:46,77,74.90680695,22.80600166,0.609151244,53.15213394,234.9916687
2022/6/8 12:46,77,75.14975739,22.87600136,0.601759255,53.19552994,234.9790344
2022/6/8 12:46,77,75.19895172,22.93500137,0.605204105,53.20095444,234.9030762
2022/6/8 12:46,77,75.06446838,23.00700188,0.615352631,53.20095444,234.9030762
2022/6/8 12:46,77,75.06466675,23.02600098,0.603301644,53.25520706,234.852417
2022/6/8 12:46,77,75.17695618,22.78900146,0.607465088,53.25520706,234.8017883
2022/6/8 12:46,77,75.45262146,22.60000038,0.608679831,53.25520706,234.7638245
2022/6/8 12:46,77,75.30751038,22.83400154,0.61093539,53.30404282,234.7638245
2022/6/8 12:46,77,75.10148621,22.8560009,0.604074538,53.30404282,234.7258301
2022/6/8 12:46,77,74.77268219,22.99600029,0.603737712,53.30404282,234.6752014
2022/6/8 12:46,77,74.43894958,23.06500053,0.609112382,53.35286331,234.6245728
2022/6/8 12:46,77,74.02126312,23.30800056,0.604827702,53.35286331,234.5739441
2022/6/8 12:46,77,74.10241699,23.17700195,0.60062778,53.39627457,234.5232849
2022/6/8 12:46,77,74.7020874,22.8920002,0.60855639,53.39627457,234.4726563
2022/6/8 12:46,77,75.15251923,22.9070015,0.607743382,53.44510269,234.4346924
2022/6/8 12:46,77,75.16980743,23.03000069,0.60555923,53.44510269,234.4599915
2022/6/8 12:46,77,75.09754944,23.18100166,0.604013979,53.50477982,234.4093628
2022/6/8 12:46,77,75.1022644,23.104002,0.615401506,53.50477982,234.3587341
2022/6/8 12:46,77,75.24827576,23.01300049,0.604851544,53.49392319,234.3207397
2022/6/8 12:46,77,75.36181641,23.07300186,0.605299413,53.55360031,234.308075
2022/6/8 12:46,77,75.40949249,23.07800102,0.602527738,53.55360031,234.2954407
2022/6/8 12:46,77,75.34716034,23.13400078,0.612737298,53.55360031,234.2068176
2022/6/8 12:46,77,75.16116333,23.25100136,0.606396675,53.60243607,234.156189
2022/6/8 12:46,77,74.96105194,23.23900032,0.604879558,53.60243607,234.156189
2022/6/8 12:46,77,74.96894073,23.25700188,0.611230493,53.65126419,234.1055298
2022/6/8 12:46,77,75.06149292,23.26300049,0.611492515,53.65126419,234.0549011
2022/6/8 12:46,77,74.93999481,23.36300087,0.601728976,53.70551682,234.0295715
2022/6/8 12:46,77,74.89600372,23.39700127,0.602220833,53.70551682,234.0042725
2022/6/8 12:46,77,75.16007233,23.25800133,0.619222462,53.70551682,233.9789429
2022/6/8 12:46,77,75.65372467,23.21300125,0.602535546,53.74892044,233.9283142
2022/6/8 12:46,77,76.13480377,23.04700089,0.603423595,53.74892044,233.8776855
2022/6/8 12:46,77,76.36196899,23.01800156,0.60998255,53.79774857,233.852356
2022/6/8 12:46,77,76.47239685,23.05900192,0.609421372,53.78689194,233.8396912
2022/6/8 12:46,77,77.08817291,22.75400162,0.602597117,53.79774857,233.7763977
2022/6/8 12:46,77,77.32062531,22.79400063,0.608603239,53.84656906,233.725769
2022/6/8 12:46,77,77.40964508,22.81200027,0.614091873,53.84656906,233.7004395
2022/6/8 12:46,77,76.74346924,23.11600113,0.604884505,53.90625381,233.6751404
2022/6/8 12:46,77,76.36880493,23.14100075,0.60263747,53.90625381,233.6244812
2022/6/8 12:46,77,75.89665222,23.28700066,0.608531952,53.95508194,233.5738525
2022/6/8 12:46,77,75.95438385,23.05200195,0.606843352,53.95508194,233.5611877
2022/6/8 12:46,77,75.95593262,23.20500183,0.603314281,53.95508194,233.5358887
2022/6/8 12:46,77,76.07081604,23.1570015,0.60407728,54.00391006,233.4852295
2022/6/8 12:46,77,76.01694489,23.23900032,0.61724323,54.00391006,233.4599304
2022/6/8 12:46,77,75.97020721,23.28100204,0.603764474,54.00391006,233.4093018
2022/6/8 12:46,77,75.81019592,23.32900047,0.609897077,54.05273819,233.3713074
2022/6/8 12:46,77,75.85322571,23.23600197,0.607906282,54.05273819,233.3206787
2022/6/8 12:46,77,75.95503998,23.21800041,0.60619998,54.10699081,233.3080139
2022/6/8 12:46,77,76.02532959,23.31400108,0.605412424,54.10699081,233.2573853
2022/6/8 12:46,77,75.8383255,23.39300156,0.607315838,54.10699081,233.2447205
2022/6/8 12:46,77,75.90026093,23.30000114,0.618657708,54.15581894,233.1940918
2022/6/8 12:46,77,75.79161072,23.41300201,0.624395788,54.15581894,233.1434326
2022/6/8 12:46,77,75.7117691,23.49300194,0.630512536,54.20464706,233.1054688
2022/6/8 12:46,77,75.62189484,23.57100105,0.632534146,54.19922256,233.092804
2022/6/8 12:46,77,75.38128662,23.64400101,0.638348937,54.20464706,233.0548401
2022/6/8 12:46,77,75.5579071,23.56000137,0.629155338,54.19922256,232.9915466
2022/6/8 12:46,77,75.56976318,23.56100082,0.634073436,54.25347519,232.9535522
2022/6/8 12:46,77,75.56500244,23.60900116,0.63947612,54.25347519,232.9408875
2022/6/8 12:46,77,75.48225403,23.70400047,0.629227757,54.30230331,232.8902588
2022/6/8 12:46,77,75.30165863,23.75400162,0.625041485,54.30230331,232.8522949
2022/6/8 12:46,77,75.41966248,23.6780014,0.627363801,54.30230331,232.8016357
2022/6/8 12:46,77,75.62463379,23.60800171,0.636568069,54.35655594,232.7890015
2022/6/8 12:46,77,75.74464417,23.63300133,0.632507741,54.35655594,232.7510071
2022/6/8 12:46,77,75.88988495,23.6420002,0.625143766,54.35655594,232.7003784
2022/6/8 12:47,77,75.99362183,23.58200073,0.637596071,54.40538406,232.6750488
2022/6/8 12:47,77,76.00125122,23.66100121,0.63812238,54.40538406,232.637085
2022/6/8 12:47,77,75.96071625,23.70100021,0.626957417,54.40538406,232.5990906
2022/6/8 12:47,77,75.8265686,23.74000168,0.629312694,54.40538406,232.5357971
2022/6/8 12:47,77,75.75988007,23.6780014,0.640186489,54.45421219,232.510498
2022/6/8 12:47,77,75.80423737,23.77300072,0.632570088,54.45421219,232.510498
2022/6/8 12:47,77,75.70761108,23.85100174,0.635863245,54.45421219,232.421875
2022/6/8 12:47,77,75.10409546,24.10000038,0.633833528,54.50304031,232.4092102
2022/6/8 12:47,77,74.80104065,24.11000061,0.632972777,54.50304031,232.3712463
2022/6/8 12:47,77,74.83200836,24.07700157,0.631535649,54.50304031,232.333252
2022/6/8 12:47,77,75.14505768,23.97600174,0.630406499,54.50304031,232.3205872
2022/6/8 12:47,77,75.4050293,23.9640007,0.64075911,54.55729294,232.2319946
2022/6/8 12:47,77,75.54842377,23.94300079,0.630895495,54.55729294,232.2319946
2022/6/8 12:47,77,75.62154388,23.95900154,0.630207956,54.55729294,232.206665
2022/6/8 12:47,77,75.63539886,23.97400093,0.633713841,54.60612106,232.118042
